Time (s),Bx (µT),Bz (µT),ωy (rad/s),Voltage (mV)
33.310001373291016,21.158279418945312,-25.391082763671875,-5.729794979095459,0.004451032727956772
33.31999969482422,19.734128952026367,-26.537799835205078,-5.534055709838867,0.004444753751158714
33.33000183105469,18.44658660888672,-26.573978424072266,-5.334978103637695,0.003921388182789087
33.34000015258789,17.50327491760254,-27.793947219848633,-5.137845993041992,0.0031330413185060024
33.349998474121094,16.064476013183594,-28.384761810302734,-4.938963413238525,0.0028814917895942926
33.36000061035156,14.97023868560791,-29.88688850402832,-4.744365692138672,0.00287457718513906
33.369998931884766,13.926610946655273,-31.08233642578125,-4.543168544769287,0.002616431098431349
33.380001068115234,12.825048446655273,-31.390056610107422,-4.3360595703125,0.002616431098431349
33.38999938964844,11.87199592590332,-31.283016204833984,-4.13269567489624,0.0020856738556176424
33.400001525878906,10.09018325805664,-31.50482940673828,-3.93161678314209,0.0015698587521910667
33.40999984741211,9.20553207397461,-31.726640701293945,-3.728816270828247,0.0013043212238699198
33.41999816894531,8.348297119140625,-31.94845199584961,-3.526033639907837,0.0010465724626556039
33.43000030517578,7.267551898956299,-32.34284591674805,-3.3219985961914062,0.0007808759110048413
33.439998626708984,6.13091516494751,-33.067447662353516,-3.1154730319976807,-0.000008265769793069921
33.45000076293945,5.187602519989014,-33.17835235595703,-2.911153793334961,-0.0005232862313278019
33.459999084472656,4.244290351867676,-32.72743225097656,-2.7087326049804688,-0.0005232862313278019
33.470001220703125,3.3650004863739014,-32.511627197265625,-2.5069212913513184,-0.000789300655014813
33.47999954223633,2.486947774887085,-32.427921295166016,-2.304007053375244,-0.000780478585511446
33.4900016784668,1.6039659976959229,-32.253990173339844,-2.099252223968506,0.000009060546290129423
33.5,1.0799036026000977,-32.36489486694336,-1.8869580030441284,-0.0002754723827820271
33.5099983215332,0.07871556282043457,-32.6777458190918,-1.670246958732605,-0.0002475754008628428
33.52000045776367,-0.3308131992816925,-33.2357063293457,-1.4581927061080933,-0.0002759492490440607
33.529998779296875,-0.6215662360191345,-33.70439529418945,-1.2472443580627441,-0.0007800812018103898
33.540000915527344,-1.057568073272705,-33.716552734375,-1.0332376956939697,-0.0005232862313278019
33.54999923706055,-1.162380576133728,-32.940208435058594,-0.8159213066101074,-0.0002566359762568027
33.560001373291016,-1.574265956878662,-34.00511169433594,-0.603545069694519,-0.0002667297376319766
33.56999969482422,-1.1367518901824951,-34.20759963989258,-0.39095011353492737,-0.0007900954224169254
33.58000183105469,-0.830405592918396,-33.64450454711914,-0.1785273551940918,-0.0010465724626556039
33.59000015258789,-0.906270444393158,-33.32022476196289,0.03425421938300133,-0.0007796042482368648
33.599998474121094,-0.8973151445388794,-34.70515060424805,0.25014644861221313,-0.0005232862313278019
33.61000061035156,-0.6876901984214783,-34.81605529785156,0.46437904238700867,-0.0007904133526608348
33.619998931884766,-0.732525646686554,-33.490936279296875,0.6758098602294922,-0.0013137791538611054
33.630001068115234,-0.656287670135498,-33.23223876953125,0.8878604769706726,-0.0013025726657360792
33.63999938964844,-0.44666269421577454,-33.6289176940918,1.099489450454712,-0.0013139380607753992
33.650001525878906,-0.17998690903186798,-33.39278793334961,1.308576226234436,-0.0015698587521910667
33.65999984741211,0.5537005066871643,-33.947322845458984,1.5148274898529053,-0.0018373832572251558
33.66999816894531,1.2873878479003906,-33.14263153076172,1.7243118286132812,-0.0020931449253112078
33.68000030517578,2.1556406021118164,-32.71403121948242,1.9326928853988647,-0.0020931449253112078
33.689998626708984,2.884889602661133,-32.784332275390625,2.1397464275360107,-0.0023609078489243984
33.70000076293945,3.395853042602539,-33.05882263183594,2.3431379795074463,-0.002080746227875352
33.709999084472656,4.339165687561035,-33.05882263183594,2.535381555557251,-0.0018377805827185512
33.720001220703125,5.479848384857178,-31.701330184936523,2.7391607761383057,-0.002629147842526436
33.72999954223633,6.632785320281982,-31.6730899810791,2.9496054649353027,-0.0031397175043821335
33.7400016784668,7.586741924285889,-32.01707077026367,3.155341863632202,-0.0031397175043821335
33.75,8.497355461120605,-32.074485778808594,3.368145227432251,-0.0031397175043821335
33.7599983215332,9.96231460571289,-31.95676612854004,3.5725595951080322,-0.00287139811553061
33.77000045776367,11.115252494812012,-30.958608627319336,3.777500867843628,-0.003421627450734377
33.779998779296875,12.268189430236816,-30.475645065307617,3.986072540283203,-0.0041862898506224155
33.790000915527344,13.5344820022583,-30.86260223388672,4.190029621124268,-0.004454847425222397
33.79999923706055,14.768214225769043,-30.94059181213379,4.3904290199279785,-0.004440939053893089
33.810001373291016,15.727001190185547,-29.108030319213867,4.59142541885376,-0.004455006681382656
33.81999969482422,16.87993812561035,-29.329843521118164,4.78978157043457,-0.005247168242931366
33.83000183105469,18.385196685791016,-28.15363883972168,4.981990814208984,-0.005756148602813482
33.84000015258789,19.893774032592773,-27.11570930480957,5.171561241149902,-0.006294058635830879
33.849998474121094,21.204587936401367,-25.718128204345703,5.363337993621826,-0.00653368653729558
33.86000061035156,22.355403900146484,-23.479991912841797,5.556746959686279,-0.006548549048602581
33.869998931884766,24.137216567993164,-22.481836318969727,5.751057147979736,-0.007610301952809095
33.880001068115234,25.34895133972168,-20.578847885131836,5.947328090667725,-0.008103306405246258
33.88999938964844,26.854602813720703,-18.43324851989746,6.133089065551758,-0.007849293760955334
33.900001525878906,28.20909309387207,-15.971366882324219,6.324286460876465,-0.008388157933950424
33.90999984741211,29.130802154541016,-13.130135536193848,6.518860340118408,-0.008895865641534328
33.91999816894531,29.969303131103516,-10.024760246276855,6.699718952178955,-0.008895865641534328
33.93000030517578,30.909748077392578,-8.537469863891602,6.888960361480713,-0.009165536612272263
33.939998626708984,31.388208389282227,-5.94797420501709,7.072758674621582,-0.009958651848137379
33.95000076293945,31.96767234802246,-3.5704617500305176,7.2623820304870605,-0.009926065802574158
33.959999084472656,32.63496398925781,-1.6147966384887695,7.436447620391846,-0.009958969429135323
33.970001220703125,32.820194244384766,0.8509501814842224,7.619559288024902,-0.009925748221576214
33.97999954223633,32.400943756103516,3.956324815750122,7.8021345138549805,-0.009959287941455841
33.9900016784668,31.559656143188477,8.490741729736328,7.982271671295166,-0.010195577517151833
34,30.975969314575195,12.03874397277832,8.158976554870605,-0.010212665423750877
34.0099983215332,30.20045280456543,14.664647102355957,8.3267183303833,-0.010736030526459217
34.02000045776367,28.512454986572266,17.37911605834961,8.494434356689453,-0.010448239743709564
