Time (s),Ay (m/s²),Fᵧ (N),rᵧ (m)
0.8500000238418579,-5.866699695587158,-0.6217249631881714,-0.03855457156896591
0.8600000143051147,-5.377472877502441,-0.5604833960533142,-0.04442345350980759
0.8700000047683716,-4.87175178527832,-0.5104919075965881,-0.0500493086874485
0.8799999952316284,-4.724330902099609,-0.45061296224594116,-0.05559390410780907
0.8899999856948853,-4.5854010581970215,-0.407815158367157,-0.0608544796705246
0.8999999761581421,-4.321901321411133,-0.3579029142856598,-0.0657113566994667
0.9100000262260437,-4.0651044845581055,-0.33221787214279175,-0.0702485665678978
0.9200000166893005,-3.8214380741119385,-0.2894517481327057,-0.0744989812374115
0.9300000071525574,-3.7443830966949463,-0.26524031162261963,-0.07834570854902267
0.9399999976158142,-3.6272294521331787,-0.2395869940519333,-0.08187553286552429
0.949999988079071,-3.5512497425079346,-0.21242837607860565,-0.08511579036712646
0.9599999785423279,-3.5283493995666504,-0.19680503010749817,-0.08786370605230331
0.9700000286102295,-3.5153110027313232,-0.18122921884059906,-0.09018522500991821
0.9800000190734863,-3.615785837173462,-0.18122921884059906,-0.09212391078472137
0.9900000095367432,-3.7174906730651855,-0.18122921884059906,-0.0935484766960144
1,-3.7077479362487793,-0.18122921884059906,-0.09456934779882431
1.0099999904632568,-3.871966600418091,-0.1828295886516571,-0.09527978301048279
1.0199999809265137,-3.9301180839538574,-0.19832617044448853,-0.09550581872463226
1.0299999713897705,-4.056511878967285,-0.2084987610578537,-0.09520978480577469
1.0399999618530273,-4.285460472106934,-0.22725945711135864,-0.09451984614133835
1.0499999523162842,-4.371910095214844,-0.2598212659358978,-0.09322437644004822
1.059999942779541,-4.538472652435303,-0.2786136567592621,-0.0913233608007431
1.0700000524520874,-4.97127103805542,-0.31283921003341675,-0.08901440352201462
1.0800000429153442,-5.1847004890441895,-0.34877607226371765,-0.08640388399362564
1.090000033378601,-5.231637477874756,-0.3983873128890991,-0.08338966220617294
1.100000023841858,-5.7242536544799805,-0.43435582518577576,-0.07997174561023712
1.1100000143051147,-6.196528911590576,-0.48569419980049133,-0.07615014165639877
1.1200000047683716,-6.333934307098389,-0.535257875919342,-0.0720282569527626
1.1299999952316284,-6.704319953918457,-0.5816050171852112,-0.06749584525823593
1.1399999856948853,-7.0311665534973145,-0.6500561237335205,-0.06256841868162155
1.149999976158142,-7.356967926025391,-0.7081445455551147,-0.05754533410072327
1.159999966621399,-7.956672668457031,-0.7680234313011169,-0.0524151436984539
1.1699999570846558,-8.132087707519531,-0.8316100835800171,-0.046975068747997284
1.1799999475479126,-8.410459518432617,-0.894483745098114,-0.04145817086100578
1.190000057220459,-8.826790809631348,-0.9410210251808167,-0.03592336177825928
1.2000000476837158,-8.800084114074707,-1.007570743560791,-0.03018670529127121
1.2100000381469727,-9.765524864196777,-1.0693669319152832,-0.024471653625369072
1.2200000286102295,-9.712133407592773,-1.1292774677276611,-0.018845800310373306
1.2300000190734863,-10.185087203979492,-1.187239170074463,-0.013106371276080608
1.2400000095367432,-10.637578010559082,-1.2471181154251099,-0.007394091226160526
1.25,-10.7275972366333,-1.2984563112258911,-0.0018836564850062132
1.2599999904632568,-11.323653221130371,-1.351791262626648,0.0035412744618952274
1.2699999809265137,-11.324993133544922,-1.4096894264221191,0.008848938159644604
1.2799999713897705,-11.707910537719727,-1.4589996337890625,0.013954754918813705
1.2899999618530273,-12.009469032287598,-1.4952692985534668,0.01885872520506382
1.2999999523162842,-12.050108909606934,-1.5445476770401,0.02356084994971752
1.309999942779541,-12.19886589050293,-1.570232629776001,0.027940167114138603
1.3200000524520874,-12.64653491973877,-1.6109073162078857,0.03191578760743141
1.3300000429153442,-12.663990020751953,-1.638668179512024,0.035487718880176544
1.340000033378601,-12.657983779907227,-1.6622298955917358,0.03865595534443855
1.350000023841858,-12.731244087219238,-1.6793426275253296,0.041420500725507736
1.3600000143051147,-12.7774019241333,-1.6964553594589233,0.04390692710876465
1.3700000047683716,-12.84415054321289,-1.7028567790985107,0.04606500267982483
1.3799999952316284,-12.708824157714844,-1.713584065437317,0.047819387167692184
1.3899999856948853,-12.603374481201172,-1.709210753440857,0.049170080572366714
1.399999976158142,-12.551193237304688,-1.7028567790985107,0.05011708289384842
1.409999966621399,-12.48658275604248,-1.692082166671753,0.050530195236206055
1.4199999570846558,-12.30373764038086,-1.6857599020004272,0.05046888068318367
1.4299999475479126,-12.285371780395508,-1.664147138595581,0.05000387504696846
1.440000057220459,-11.955700874328613,-1.6492843627929688,0.049002211540937424
1.4500000476837158,-12.025737762451172,-1.6213334798812866,0.04752889648079872
1.4600000381469727,-11.639444351196289,-1.58710777759552,0.045651890337467194
1.4700000286102295,-11.43256664276123,-1.5528823137283325,0.04337118938565254
1.4800000190734863,-11.143800735473633,-1.5186567306518555,0.04055013507604599
1.4900000095367432,-10.901981353759766,-1.4844311475753784,0.03753628954291344
1.5,-10.667110443115234,-1.4392881393432617,0.03410692512989044
1.5099999904632568,-10.291877746582031,-1.387949824333191,0.030350875109434128
1.5199999809265137,-10.228203773498535,-1.3451521396636963,0.026252631098031998
1.5299999713897705,-10.14539909362793,-1.2852730751037598,0.022033240646123886
1.5399999618530273,-9.356094360351562,-1.2339348793029785,0.017387256026268005
1.5499999523162842,-9.137130737304688,-1.1825965642929077,0.012565096840262413
1.559999942779541,-8.647740364074707,-1.1202458143234253,0.007454847916960716
1.5700000524520874,-8.336846351623535,-1.0603351593017578,0.0022308402694761753
1.5800000429153442,-8.031881332397461,-1.0029280185699463,-0.003284949343651533
1.590000033378601,-7.637877941131592,-0.9515897631645203,-0.008763988502323627
1.600000023841858,-7.186347007751465,-0.8917108178138733,-0.014188920147716999
1.6100000143051147,-7.089181423187256,-0.837821364402771,-0.019613852724432945
1.6200000047683716,-6.572330474853516,-0.7804777026176453,-0.02503878064453602
1.6299999952316284,-6.522789001464844,-0.7205988168716431,-0.03031320311129093
1.6399999856948853,-6.16377592086792,-0.6692605018615723,-0.03568864241242409
1.649999976158142,-5.877565860748291,-0.6179221868515015,-0.04096122086048126
1.659999966621399,-5.383566379547119,-0.5665838122367859,-0.04603194817900658
1.6699999570846558,-5.396516799926758,-0.5178915858268738,-0.05090082809329033
1.6799999475479126,-5.034745216369629,-0.481003999710083,-0.05572299286723137
1.690000057220459,-4.8452253341674805,-0.4408840239048004,-0.0600770078599453
1.7000000476837158,-4.602272987365723,-0.4039647877216339,-0.06429639458656311
1.7100000381469727,-4.4142913818359375,-0.3553359806537628,-0.0681999996304512
1.7200000286102295,-4.307664394378662,-0.33237630128860474,-0.0718587189912796
1.7300000190734863,-4.193392753601074,-0.3152635097503662,-0.07515586167573929
1.7400000095367432,-4.063469409942627,-0.28106963634490967,-0.07820997387170792
1.75,-3.9422619342803955,-0.27249741554260254,-0.08073905855417252
1.7599999904632568,-3.932995319366455,-0.255384624004364,-0.08298762142658234
1.7699999809265137,-4.023693084716797,-0.24961698055267334,-0.08487091213464737
1.7799999713897705,-4.057110786437988,-0.24961698055267334,-0.08618614822626114
1.7899999618530273,-4.128195285797119,-0.24961698055267334,-0.08706112951040268
1.7999999523162842,-4.235218524932861,-0.24961698055267334,-0.08769861608743668
1.809999942779541,-4.303191661834717,-0.26102548837661743,-0.08796712756156921
1.8200000524520874,-4.443056106567383,-0.27813827991485596,-0.08783195167779922
1.8300000429153442,-4.523085117340088,-0.2867105305194855,-0.08729307353496552
1.840000033378601,-4.6747589111328125,-0.31527936458587646,-0.08635051548480988
1.850000023841858,-4.887848854064941,-0.3351016640663147,-0.08500424772500992
1.8600000143051147,-5.131470680236816,-0.3524838387966156,-0.08308254927396774
1.8700000047683716,-5.385280609130859,-0.39231860637664795,-0.08072797954082489
1.8799999952316284,-5.599075794219971,-0.435084730386734,-0.07796972244977951
1.8899999856948853,-5.880125999450684,-0.46931028366088867,-0.07498227804899216
1.899999976158142,-6.345395565032959,-0.5065464377403259,-0.07161754369735718
1.909999966621399,-6.560961723327637,-0.5548583269119263,-0.06802548468112946
1.9199999570846558,-6.486660480499268,-0.592126190662384,-0.06405429542064667
1.9299999475479126,-6.998510360717773,-0.6465226411819458,-0.05985762178897858
1.940000057220459,-7.484401702880859,-0.7088258266448975,-0.05527995899319649
1.9500000476837158,-7.6445136070251465,-0.7492310404777527,-0.05065872147679329
1.9600000381469727,-7.942136287689209,-0.8145765066146851,-0.04567553102970123
1.9700000286102295,-8.353100776672363,-0.8659148812294006,-0.040652450174093246
1.9800000190734863,-8.542057037353516,-0.9257938265800476,-0.03562936559319496
1.9900000095367432,-8.88306999206543,-0.9771322011947632,-0.030606279149651527
2,-9.236597061157227,-1.0199298858642578,-0.02539852261543274
2.009999990463257,-9.585250854492188,-1.082993745803833,-0.02017451636493206
2.0199999809265137,-10.04042911529541,-1.1365028619766235,-0.014950509183108807
2.0299999713897705,-10.255955696105957,-1.182485580444336,-0.009726501069962978
2.0399999618530273,-10.422597885131836,-1.2338238954544067,-0.004502493422478437
2.049999952316284,-11.051865577697754,-1.2851622104644775,0.000532225240021944
2.059999942779541,-10.909520149230957,-1.3279600143432617,0.005365097429603338
2.069999933242798,-11.185877799987793,-1.379298448562622,0.009996121749281883
2.0799999237060547,-11.211174964904785,-1.4240450859069824,0.014425299130380154
2.0899999141693115,-11.689077377319336,-1.453010082244873,0.01845964975655079
2.0999999046325684,-11.883158683776855,-1.490563154220581,0.022284209728240967
2.109999895095825,-11.95163345336914,-1.5181338787078857,0.02571209706366062
2.119999885559082,-12.143908500671387,-1.5471463203430176,0.02893204055726528
2.130000114440918,-12.174317359924316,-1.5694563388824463,0.03175346180796623
2.140000104904175,-12.214521408081055,-1.5985006093978882,0.034368790686130524
2.1500000953674316,-12.248560905456543,-1.6088316440582275,0.03678227588534355
2.1600000858306885,-12.348573684692383,-1.6173721551895142,0.03879741579294205
2.1700000762939453,-12.264520645141602,-1.629351019859314,0.040407758206129074
2.180000066757202,-12.14676284790039,-1.6344690322875977,0.041608862578868866
2.190000057220459,-12.100214004516602,-1.6344690322875977,0.04240627586841583
2.200000047683716,-11.996451377868652,-1.6344690322875977,0.042804062366485596
2.2100000381469727,-12.008749961853027,-1.6309672594070435,0.042990028858184814
2.2200000286102295,-11.88074016571045,-1.6138545274734497,0.04258226975798607
2.2300000190734863,-11.73453426361084,-1.5932081937789917,0.04196583852171898
2.240000009536743,-11.603148460388184,-1.5625319480895996,0.04094570502638817
2.25,-11.374428749084473,-1.533313512802124,0.039513204246759415
2.259999990463257,-11.22520923614502,-1.5026689767837524,0.037494368851184845
2.2699999809265137,-11.009368896484375,-1.4819592237472534,0.03525262698531151
2.2799999713897705,-10.754890441894531,-1.447733759880066,0.03242824971675873
2.2899999618530273,-10.567498207092285,-1.4135080575942993,0.02938965894281864
2.299999952316284,-10.400160789489746,-1.3634532690048218,0.025960665196180344
2.309999942779541,-10.00471019744873,-1.323063850402832,0.022329825907945633
2.319999933242798,-9.427214622497559,-1.2778418064117432,0.01849713921546936
2.3299999237060547,-9.34608268737793,-1.221623182296753,0.014462603256106377
2.3399999141693115,-9.098018646240234,-1.1702847480773926,0.01022622361779213
2.3499999046325684,-8.988030433654785,-1.12267005443573,0.0057879965752363205
2.359999895095825,-8.580146789550781,-1.0761644840240479,0.001147922477684915
2.369999885559082,-8.150106430053711,-1.0248260498046875,-0.003674238221719861
2.380000114440918,-7.7472004890441895,-0.9697166085243225,-0.00851708184927702
2.390000104904175,-7.547576427459717,-0.9259205460548401,-0.013540166430175304
2.4000000953674316,-7.250746726989746,-0.875548779964447,-0.018540721386671066
2.4100000858306885,-6.889923095703125,-0.8147349953651428,-0.023362884297966957
2.4200000762939453,-6.643326759338379,-0.768134355545044,-0.02818504348397255
2.430000066757202,-6.378972053527832,-0.725336492061615,-0.03300720453262329
2.440000057220459,-6.21344518661499,-0.6739981770515442,-0.03780313581228256
2.450000047683716,-5.787128448486328,-0.6350824236869812,-0.04242437705397606
2.4600000381469727,-5.768189907073975,-0.5923163294792175,-0.04701754450798035
2.4700000286102295,-5.108883380889893,-0.5580908060073853,-0.05140886828303337
2.4800000190734863,-5.150771141052246,-0.5238652229309082,-0.05556841939687729
2.490000009536743,-5.215157508850098,-0.48109906911849976,-0.05935511738061905
2.5,-4.877532958984375,-0.4468735158443451,-0.06293998658657074
2.509999990463257,-4.661918640136719,-0.42118847370147705,-0.06629030406475067
2.5199999809265137,-4.597100257873535,-0.39095592498779297,-0.06923694163560867
2.5299999713897705,-4.514325141906738,-0.37384313344955444,-0.0718144103884697
2.5399999618530273,-4.458438873291016,-0.3527056574821472,-0.0741545706987381
2.549999952316284,-4.409316062927246,-0.3436422049999237,-0.07609104365110397
2.559999942779541,-4.390703201293945,-0.3351016640663147,-0.07766113430261612
2.569999933242798,-4.4835638999938965,-0.3351016640663147,-0.07899114489555359
2.5799999237060547,-4.5862555503845215,-0.3265611231327057,-0.07991745322942734
2.5899999141693115,-4.634232997894287,-0.3309977650642395,-0.08048015087842941
2.5999999046325684,-4.740300178527832,-0.3306650221347809,-0.08084100484848022
2.609999895095825,-4.787590026855469,-0.339237242937088,-0.0809161588549614
2.619999885559082,-4.888897895812988,-0.35219863057136536,-0.08042863011360168
2.630000114440918,-5.052622318267822,-0.3563659191131592,-0.07958116382360458
2.640000104904175,-5.228271484375,-0.3862023651599884,-0.07844247668981552
2.6500000953674316,-5.346226692199707,-0.4162289798259735,-0.07674385607242584
2.6600000858306885,-5.523893356323242,-0.43755653500556946,-0.07468809187412262
2.6700000762939453,-5.850612163543701,-0.46755144000053406,-0.07243046909570694
2.680000066757202,-5.913297653198242,-0.4974513053894043,-0.06987423449754715
2.690000057220459,-6.167309761047363,-0.5359392166137695,-0.06681107729673386
2.700000047683716,-6.52815580368042,-0.5787370204925537,-0.0635460764169693
2.7100000381469727,-6.832718849182129,-0.6257812976837158,-0.06007922813296318
2.7200000286102295,-6.9679036140441895,-0.6685474514961243,-0.056358449161052704
2.7300000190734863,-7.323307514190674,-0.6985582113265991,-0.052339985966682434
2.740000009536743,-7.274709224700928,-0.7498965263366699,-0.04832151532173157
2.75,-8.141345977783203,-0.8012349009513855,-0.04419335350394249
2.759999990463257,-8.118688583374023,-0.8481999635696411,-0.03971726447343826
2.7699999809265137,-8.220480918884277,-0.895355224609375,-0.03515272215008736
2.7799999713897705,-8.8446626663208,-0.9466935992240906,-0.03067479096353054
2.7899999618530273,-9.013032913208008,-0.98949134349823,-0.02599501609802246
2.799999952316284,-9.323434829711914,-1.044933557510376,-0.02123231813311577
2.809999942779541,-9.56192684173584,-1.088064193725586,-0.01661108061671257
2.819999933242798,-9.945669174194336,-1.143506407737732,-0.011989843100309372
2.8299999237060547,-10.132444381713867,-1.181820034980774,-0.0074308402836322784
2.8399999141693115,-10.332613945007324,-1.22908616065979,-0.003073684172704816
2.8499999046325684,-10.33561897277832,-1.2759087085723877,0.0011457063956186175
2.859999895095825,-10.801563262939453,-1.3101342916488647,0.0053000920452177525
2.869999885559082,-11.024818420410156,-1.3443598747253418,0.009252631105482578
2.880000114440918,-11.206808090209961,-1.3916893005371094,0.013003324158489704
2.890000104904175,-11.267731666564941,-1.4253286123275757,0.016552168875932693
2.9000000953674316,-11.547464370727539,-1.4384959936141968,0.01983047090470791
2.9100000858306885,-11.727100372314453,-1.4681105613708496,0.022774700075387955
2.9200000762939453,-11.755284309387207,-1.4937639236450195,0.025517083704471588
2.930000066757202,-11.822724342346191,-1.5108767747879028,0.027986152097582817
2.940000057220459,-11.836441993713379,-1.5279895067214966,0.030123917385935783
2.950000047683716,-11.866044044494629,-1.5404280424118042,0.03198651969432831
2.9600000381469727,-11.889252662658691,-1.5451182126998901,0.03344542905688286
2.9700000286102295,-11.817079544067383,-1.548984408378601,0.034500643610954285
2.9800000190734863,-11.71732234954834,-1.548984408378601,0.03522825613617897
2.990000009536743,-11.676488876342773,-1.548984408378601,0.03567700833082199
3,-11.614970207214355,-1.548984408378601,0.03579999879002571
3.009999990463257,-11.529520988464355,-1.5356743335723877,0.035642288625240326
3.0199999809265137,-11.366585731506348,-1.513776421546936,0.03508088365197182
3.0299999713897705,-11.286837577819824,-1.4976935386657715,0.03411578759551048
3.0399999618530273,-11.084573745727539,-1.484336018562317,0.03274700045585632
3.049999952316284,-10.97767448425293,-1.4623905420303345,0.031057065352797508
3.059999942779541,-10.77286434173584,-1.4281648397445679,0.029081810265779495
3.069999933242798,-10.538544654846191,-1.4073443412780762,0.026787258684635162
3.0799999237060547,-10.304245948791504,-1.3682701587677002,0.024205541238188744
3.0899999141693115,-10.044425964355469,-1.3340445756912231,0.021306371316313744
3.0999999046325684,-9.76975154876709,-1.2949070930480957,0.01811818964779377
3.109999895095825,-9.584959030151367,-1.2570370435714722,0.014614405110478401
3.119999885559082,-9.226977348327637,-1.2178678512573242,0.010908772237598896
3.130000114440918,-9.07178783416748,-1.1714890003204346,0.0070912279188632965
3.140000104904175,-8.925865173339844,-1.1372634172439575,0.0031828253995627165
3.1500000953674316,-8.533393859863281,-1.0895061492919922,-0.0008356418111361563
3.1600000858306885,-8.261513710021973,-1.0381677150726318,-0.004946814384311438
3.1700000762939453,-7.807736396789551,-0.9953699111938477,-0.009166205301880836
3.180000066757202,-7.777160167694092,-0.949070394039154,-0.013385595753788948
3.190000057220459,-7.639626979827881,-0.9012496471405029,-0.01770046167075634
3.200000047683716,-7.303756237030029,-0.858451783657074,-0.022120775654911995
3.2100000381469727,-6.921151638031006,-0.8121997117996216,-0.02644376829266548
3.2200000286102295,-6.7856364250183105,-0.7779741883277893,-0.030663158744573593
3.2300000190734863,-6.471075534820557,-0.7300900816917419,-0.034882549196481705
3.240000009536743,-6.214727401733398,-0.6838855743408203,-0.03900184854865074
3.25,-6.118121147155762,-0.6530508995056152,-0.04291930049657822
3.259999990463257,-5.922308444976807,-0.612043559551239,-0.04673684388399124
3.2699999809265137,-5.6959991455078125,-0.5812088847160339,-0.05045152083039284
3.2799999713897705,-5.449680328369141,-0.5469833016395569,-0.05396435782313347
3.2899999618530273,-5.464785575866699,-0.5212982892990112,-0.05717063695192337
3.299999952316284,-5.20224666595459,-0.4956132471561432,-0.06018448621034622
3.309999942779541,-5.059632778167725,-0.47187718749046326,-0.06298522651195526
3.319999933242798,-4.971583843231201,-0.452815443277359,-0.06538227200508118
3.3299999237060547,-4.83004093170166,-0.4376833140850067,-0.06748402863740921
3.3399999141693115,-4.8471245765686035,-0.42385050654411316,-0.06938393414020538
3.3499999046325684,-4.926329612731934,-0.41527825593948364,-0.07097174972295761
3.359999895095825,-4.953918933868408,-0.40348944067955017,-0.07215585559606552
3.369999885559082,-5.0405707359313965,-0.38960906863212585,-0.07304838299751282
3.380000114440918,-5.027656078338623,-0.3949330449104309,-0.07362604141235352
3.390000104904175,-5.093782901763916,-0.40567606687545776,-0.07391394674777985
3.4000000953674316,-5.200180530548096,-0.41519904136657715,-0.07388513535261154
3.4100000858306885,-5.21083927154541,-0.4174332022666931,-0.0735684260725975
3.4200000762939453,-5.363508224487305,-0.43996500968933105,-0.0729331448674202
3.430000066757202,-5.455964088439941,-0.454780250787735,-0.07201182097196579
3.440000057220459,-5.641451835632324,-0.4687715470790863,-0.07065153121948242
3.450000047683716,-5.785652160644531,-0.4828103482723236,-0.06892465800046921
3.4600000381469727,-6.099904537200928,-0.5115535259246826,-0.06687553226947784
3.4700000286102295,-6.169425010681152,-0.5427051186561584,-0.06454404443502426
3.4800000190734863,-6.470458507537842,-0.5714165568351746,-0.06188845634460449
3.490000009536743,-6.472877502441406,-0.6081297993659973,-0.05907553434371948
3.5,-6.746480941772461,-0.6368412375450134,-0.05613850802183151
3.509999990463257,-7.055723190307617,-0.6796073913574219,-0.05299963057041168
3.5199999809265137,-7.356431007385254,-0.7138329148292542,-0.04965891316533089
3.5299999713897705,-7.451366901397705,-0.7536518573760986,-0.04611634463071823
3.5399999618530273,-7.9501953125,-0.7993809580802917,-0.042371928691864014
3.549999952316284,-8.166458129882812,-0.8477721214294434,-0.03842566907405853
3.559999942779541,-8.183626174926758,-0.8905699849128723,-0.034407202154397964
3.569999933242798,-8.640413284301758,-0.9277110695838928,-0.030388733372092247
3.5799999237060547,-8.952960014343262,-0.9704772233963013,-0.026370268315076828
3.5899999141693115,-9.301291465759277,-1.0047028064727783,-0.02235179953277111
3.5999999046325684,-9.320257186889648,-1.0531730651855469,-0.018333332613110542
3.609999895095825,-9.420560836791992,-1.090250849723816,-0.014314867556095123
3.619999885559082,-9.663468360900879,-1.130212426185608,-0.010296398773789406
3.630000114440918,-10.08031177520752,-1.1757988929748535,-0.00627793138846755
3.640000104904175,-10.216602325439453,-1.2100244760513306,-0.0023964911233633757
3.6500000953674316,-10.462453842163086,-1.235709547996521,0.0014210526132956147
3.6600000858306885,-10.575738906860352,-1.2784756422042847,0.005099722649902105
3.6700000762939453,-10.67404556274414,-1.3127011060714722,0.008436749689280987
3.680000066757202,-10.926762580871582,-1.3469266891479492,0.011510802432894707
3.690000057220459,-11.053751945495605,-1.3811522722244263,0.014383009634912014
3.700000047683716,-11.208324432373047,-1.4009746313095093,0.01705336943268776
3.7100000381469727,-11.288516998291016,-1.418087363243103,0.01937839202582836
3.7200000286102295,-11.355498313903809,-1.4352002143859863,0.02158854901790619
3.7300000190734863,-11.487651824951172,-1.446402668952942,0.02350803278386593
3.740000009536743,-11.510357856750488,-1.4608694314956665,0.025170084089040756
3.75,-11.469779014587402,-1.463499665260315,0.02648310363292694
