Time (s),Voltage (mV),Voltage (V)
0.8100000023841858,-0.04925435036420822,0
0.8199999928474426,-0.049384698271751404,0
0.8299999833106995,-0.049517206847667694,0
0.8399999737739563,-0.04938308522105217,0
0.8500000238418579,-0.04918890818953514,0
0.8600000143051147,-0.04925839230418205,0
0.8700000047683716,-0.04945095255970955,0
0.8799999952316284,-0.049379851669073105,0
0.8899999856948853,-0.04918890818953514,0
0.8999999761581421,-0.04918890818953514,0
0.9100000262260437,-0.04918890446424484,0
0.9200000166893005,-0.04952447861433029,0
0.9300000071525574,-0.04963705688714981,0
0.9399999976158142,-0.04918890818953514,0
0.949999988079071,-0.04918890818953514,0
0.9599999785423279,-0.049266472458839417,0
0.9700000286102295,-0.04945095628499985,0
0.9800000190734863,-0.04937177523970604,0
0.9900000095367432,-0.04918890818953514,0
1,-0.04918890818953514,0
1.0099999904632568,-0.04918890446424484,0
1.0199999809265137,-0.04918890446424484,0
1.0299999713897705,-0.04918890818953514,0
1.0399999618530273,-0.04918890818953514,0
1.0499999523162842,-0.04918890818953514,0
1.059999942779541,-0.04918890818953514,0
1.0700000524520874,-0.04918890818953514,0
1.0800000429153442,-0.04945014789700508,0
1.090000033378601,-0.04918890818953514,0
1.100000023841858,-0.04918890446424484,0
1.1100000143051147,-0.04918890446424484,0
1.1200000047683716,-0.04918890818953514,0
1.1299999952316284,-0.04928020387887955,0
1.1399999856948853,-0.049097608774900436,0
1.149999976158142,-0.04918890818953514,0
1.159999966621399,-0.04918890818953514,0
1.1699999570846558,-0.04918890818953514,0
1.1799999475479126,-0.04928424581885338,0
1.190000057220459,-0.049354806542396545,0
1.2000000476837158,-0.04945014417171478,0
1.2100000381469727,-0.04945014417171478,0
1.2200000286102295,-0.049548715353012085,0
1.2300000190734863,-0.04918971285223961,0
1.2400000095367432,-0.04945095255970955,0
1.25,-0.04961119964718819,0
1.2599999904632568,-0.04918890818953514,0
1.2699999809265137,-0.04918890818953514,0
1.2799999713897705,-0.04929232597351074,0
1.2899999618530273,-0.04945095255970955,0
1.2999999523162842,-0.049345917999744415,0
1.309999942779541,-0.04955598711967468,0
1.3200000524520874,-0.04934430494904518,0
1.3300000429153442,-0.049557603895664215,0
1.340000033378601,-0.04945095255970955,0
1.350000023841858,-0.04960311949253082,0
1.3600000143051147,-0.04918890818953514,0
1.3700000047683716,-0.04918890818953514,0
1.3799999952316284,-0.049300406128168106,0
1.3899999856948853,-0.04945095255970955,0
1.399999976158142,-0.04971219226717949,0
1.409999966621399,-0.049337033182382584,0
1.4199999570846558,-0.04918890818953514,0
1.4299999475479126,-0.04930444434285164,0
1.440000057220459,-0.049334608018398285,0
1.4500000476837158,-0.04918890818953514,0
1.4600000381469727,-0.04930686950683594,0
1.4700000286102295,-0.04971219226717949,0
1.4800000190734863,-0.04933137446641922,0
1.4900000095367432,-0.04918890818953514,0
1.5,-0.04918890446424484,0
1.5099999904632568,-0.04918890818953514,0
1.5199999809265137,-0.049311716109514236,0
1.5299999713897705,-0.04945095255970955,0
1.5399999618530273,-0.04932653158903122,0
1.5499999523162842,-0.04918890818953514,0
1.559999942779541,-0.04918890818953514,0
1.5700000524520874,-0.04918890818953514,0
1.5800000429153442,-0.04918890818953514,0
1.590000033378601,-0.04945014417171478,0
1.600000023841858,-0.04957941919565201,0
1.6100000143051147,-0.049320876598358154,0
1.6200000047683716,-0.04945014789700508,0
1.6299999952316284,-0.04945014789700508,0
1.6399999856948853,-0.04918890818953514,0
1.649999976158142,-0.04918890818953514,0
1.659999966621399,-0.04918890818953514,0
1.6699999570846558,-0.04918890818953514,0
1.6799999475479126,-0.04918890818953514,0
1.690000057220459,-0.04918890818953514,0
1.7000000476837158,-0.04918890446424484,0
1.7100000381469727,-0.048789504915475845,0
1.7200000286102295,-0.04906582832336426,0
1.7300000190734863,-0.04918890818953514,0
1.7400000095367432,-0.04918890818953514,0
1.75,-0.0489276684820652,0
1.7599999904632568,-0.04918890818953514,0
1.7699999809265137,-0.049331918358802795,0
1.7799999713897705,-0.04930713772773743,0
1.7899999618530273,-0.04918890818953514,0
1.7999999523162842,-0.04918890818953514,0
1.809999942779541,-0.04918890818953514,0
1.8200000524520874,-0.04918890818953514,0
1.8300000429153442,-0.049336761236190796,0
1.840000033378601,-0.04930229112505913,0
1.850000023841858,-0.04945014789700508,0
1.8600000143051147,-0.04918890818953514,0
1.8700000047683716,-0.04918890818953514,0
1.8799999952316284,-0.04918890818953514,0
1.8899999856948853,-0.04918890446424484,0
1.899999976158142,-0.04934241622686386,0
1.909999966621399,-0.04945095255970955,0
1.9199999570846558,-0.04971219226717949,0
1.9299999475479126,-0.04929501935839653,0
1.940000057220459,-0.04918890818953514,0
1.9500000476837158,-0.04918890818953514,0
1.9600000381469727,-0.04918890818953514,0
1.9700000286102295,-0.04918890818953514,0
1.9800000190734863,-0.04961011931300163,0
1.9900000095367432,-0.04955140873789787,0
2,-0.049611736088991165,0
2.009999990463257,-0.04971219226717949,0
2.0199999809265137,-0.04928774759173393,0
2.0299999713897705,-0.049614161252975464,0
2.0399999618530273,-0.04971219226717949,0
2.049999952316284,-0.04971219226717949,0
2.059999942779541,-0.04945095255970955,0
2.069999933242798,-0.0492837056517601,0
2.0799999237060547,-0.04918890818953514,0
2.0899999141693115,-0.04935776814818382,0
2.0999999046325684,-0.04945095255970955,0
2.109999895095825,-0.049280475825071335,0
2.119999885559082,-0.04918890818953514,0
2.130000114440918,-0.04918890818953514,0
2.140000104904175,-0.049361810088157654,0
2.1500000953674316,-0.04971219226717949,0
2.1600000858306885,-0.049537673592567444,0
2.1700000762939453,-0.04918890818953514,0
2.180000066757202,-0.04936503991484642,0
2.190000057220459,-0.0492740124464035,0
2.200000047683716,-0.04918890818953514,0
2.2100000381469727,-0.04936746507883072,0
2.2200000286102295,-0.04945095255970955,0
2.2300000190734863,-0.04927078261971474,0
2.240000009536743,-0.04963112995028496,0
2.25,-0.04945095628499985,0
2.259999990463257,-0.04971219226717949,0
2.2699999809265137,-0.049528785049915314,0
2.2799999713897705,-0.04945014417171478,0
2.2899999618530273,-0.04918890818953514,0
2.299999952316284,-0.04918890818953514,0
2.309999942779541,-0.04945014789700508,0
2.319999933242798,-0.04918890818953514,0
2.3299999237060547,-0.049377162009477615,0
2.3399999141693115,-0.04952313005924225,0
2.3499999046325684,-0.048999037593603134,0
2.359999895095825,-0.048926860094070435,0
2.369999885559082,-0.049118347465991974,0
2.380000114440918,-0.04918890818953514,0
2.390000104904175,-0.04918890818953514,0
2.4000000953674316,-0.04938281700015068,0
2.4100000858306885,-0.04971219226717949,0
2.4200000762939453,-0.049255430698394775,0
2.430000066757202,-0.04918890818953514,0
2.440000057220459,-0.04918890818953514,0
2.450000047683716,-0.04918890818953514,0
2.4600000381469727,-0.04938766360282898,0
2.4700000286102295,-0.049512628465890884,0
2.4800000190734863,-0.04945014789700508,0
2.490000009536743,-0.04965132847428322,0
2.5,-0.049248967319726944,0
2.509999990463257,-0.04918890818953514,0
2.5199999809265137,-0.04918890818953514,0
2.5299999713897705,-0.049654558300971985,0
2.5399999618530273,-0.04971219226717949,0
2.549999952316284,-0.04971219226717949,0
2.559999942779541,-0.04971219226717949,0
2.569999933242798,-0.04945095255970955,0
2.5799999237060547,-0.04945095255970955,0
2.5899999141693115,-0.049241695553064346,0
2.5999999046325684,-0.04966021329164505,0
2.609999895095825,-0.049240078777074814,0
2.619999885559082,-0.04918890818953514,0
2.630000114440918,-0.04966263845562935,0
2.640000104904175,-0.049237653613090515,0
2.6500000953674316,-0.04918890818953514,0
2.6600000858306885,-0.04918890818953514,0
2.6700000762939453,-0.049404632300138474,0
2.680000066757202,-0.04923442378640175,0
2.690000057220459,-0.049406249076128006,0
2.700000047683716,-0.049232807010412216,0
2.7100000381469727,-0.04945014417171478,0
2.7200000286102295,-0.04918890818953514,0
2.7300000190734863,-0.04918890818953514,0
2.740000009536743,-0.04967152699828148,0
2.75,-0.04971219226717949,0
2.759999990463257,-0.04922796040773392,0
2.7699999809265137,-0.04918890818953514,0
2.7799999713897705,-0.04918890818953514,0
2.7899999618530273,-0.04918890818953514,0
2.799999952316284,-0.04918890818953514,0
2.809999942779541,-0.049415942281484604,0
2.819999933242798,-0.04948434978723526,0
2.8299999237060547,-0.04918890818953514,0
2.8399999141693115,-0.04918890818953514,0
2.8499999046325684,-0.04941917583346367,0
2.859999895095825,-0.04971219226717949,0
2.869999885559082,-0.04948031157255173,0
2.880000114440918,-0.04945014789700508,0
2.890000104904175,-0.04918890818953514,0
2.9000000953674316,-0.04968445003032684,0
2.9100000858306885,-0.04921583831310272,0
2.9200000762939453,-0.04918890818953514,0
2.930000066757202,-0.04918890818953514,0
2.940000057220459,-0.04945014789700508,0
2.950000047683716,-0.04918890818953514,0
2.9600000381469727,-0.04918890818953514,0
2.9700000286102295,-0.04942886903882027,0
2.9800000190734863,-0.04945095255970955,0
2.990000009536743,-0.04971219226717949,0
3,-0.04971219226717949,0
3.009999990463257,-0.04920775815844536,0
3.0199999809265137,-0.04969414696097374,0
3.0299999713897705,-0.049467381089925766,0
3.0399999618530273,-0.04918890818953514,0
3.049999952316284,-0.04969657212495804,0
3.059999942779541,-0.049203719943761826,0
3.069999933242798,-0.04969818890094757,0.0002547881449572742
3.0799999237060547,-0.04945095255970955,0.0005502427811734378
3.0899999141693115,-0.04946253448724747,0
3.0999999046325684,-0.04970061033964157,0
3.109999895095825,-0.04971219226717949,0
3.119999885559082,-0.04971219226717949,0
3.130000114440918,-0.0494593046605587,0
3.140000104904175,-0.04945014417171478,0
3.1500000953674316,-0.0497046522796154,0
3.1600000858306885,-0.04919564351439476,0
3.1700000762939453,-0.04918890818953514,0
3.180000066757202,-0.0497070774435997,0
3.190000057220459,-0.0494544543325901,0
3.200000047683716,-0.049708690494298935,0
3.2100000381469727,-0.04945284128189087,0.6630873680114746
3.2200000286102295,0.11396544426679611,2.0009772777557373
3.2300000190734863,0.14101527631282806,1.9961072206497192
3.240000009536743,0.14181029796600342,2.0057876110076904
3.25,0.14154933393001556,2.0060572624206543
3.259999990463257,0.1418105661869049,2.0063228607177734
3.2699999809265137,0.1418105810880661,2.006058931350708
3.2799999713897705,0.1418105810880661,2.0022380352020264
3.2899999618530273,0.1418059915304184,1.9956109523773193
3.299999952316284,0.14155390858650208,2.002079486846924
3.309999942779541,0.1418105661869049,2.007124662399292
3.319999933242798,0.14154233038425446,2.006869077682495
3.3299999237060547,0.1415485292673111,2.007399320602417
3.3399999141693115,0.14128729701042175,2.0065677165985107
3.3499999046325684,0.14129671454429626,2.004981756210327
3.359999895095825,0.1418105810880661,2.0055394172668457
3.369999885559082,0.14153829216957092,2.0060341358184814
3.380000114440918,0.141560360789299,2.005542755126953
3.390000104904175,0.1418105661869049,2.006030797958374
3.4000000953674316,0.14179711043834686,2.000749111175537
3.4100000858306885,0.14128728210926056,1.997987985610962
3.4200000762939453,0.14156360924243927,2.007115364074707
3.430000066757202,0.14179468154907227,2.0065934658050537
3.440000057220459,0.1415652185678482,2.001739978790283
3.450000047683716,0.1418105661869049,1.9923211336135864
3.4600000381469727,0.14179226756095886,1.9970252513885498
3.4700000286102295,0.14130641520023346,2.0071113109588623
3.4800000190734863,0.14154931902885437,2.006882429122925
3.490000009536743,0.14154931902885437,2.007399320602417
3.5,0.14154931902885437,2.007399320602417
3.509999990463257,0.1418105661869049,2.007107973098755
3.5199999809265137,0.14152617752552032,2.002211570739746
3.5299999713897705,0.1415485143661499,1.9942125082015991
3.5399999618530273,0.14128728210926056,1.9986941814422607
3.549999952316284,0.14128728210926056,2.007399320602417
3.559999942779541,0.14128728210926056,2.00710391998291
3.569999933242798,0.1415485292673111,2.0060007572174072
3.5799999237060547,0.14128728210926056,2.0046846866607666
3.5899999141693115,0.14128728210926056,2.0050697326660156
3.5999999046325684,0.14131690561771393,2.0065934658050537
3.609999895095825,0.14151890575885773,2.0065934658050537
3.619999885559082,0.14128728210926056,2.0065934658050537
3.630000114440918,0.14131933450698853,2.0065934658050537
3.640000104904175,0.1418105661869049,2.0068955421447754
3.6500000953674316,0.1418105661869049,2.007399320602417
3.6600000858306885,0.14154933393001556,2.003754138946533
3.6700000762939453,0.14177529513835907,2.0013840198516846
3.680000066757202,0.1415846049785614,2.004039764404297
3.690000057220459,0.1415124237537384,1.9985347986221313
3.700000047683716,0.14128728210926056,1.9985347986221313
3.7100000381469727,0.14132578670978546,2.000998020172119
3.7200000286102295,0.14154933393001556,2.0059080123901367
3.7300000190734863,0.14150920510292053,2.007399320602417
3.740000009536743,0.14132821559906006,2.0070888996124268
3.75,0.14176881313323975,2.0069046020507812
3.759999990463257,0.1415485292673111,2.006463050842285
3.7699999809265137,0.14128728210926056,2.00592041015625
3.7799999713897705,0.1415485143661499,2.0011250972747803
3.7899999618530273,0.14159350097179413,1.9972584247589111
3.799999952316284,0.14154933393001556,2.006908893585205
3.809999942779541,0.14176397025585175,2.0017075538635254
3.819999933242798,0.14159592986106873,1.9960641860961914
3.8299999237060547,0.14150112867355347,2.0031776428222656
3.8399999141693115,0.14128728210926056,2.0065934658050537
3.8499999046325684,0.1415485292673111,2.00691294670105
3.859999895095825,0.14128728210926056,2.006117820739746
3.869999885559082,0.14159995317459106,2.005460739135742
3.880000114440918,0.14175832271575928,2.003857135772705
3.890000104904175,0.14128728210926056,1.9985347986221313
3.9000000953674316,0.14128728210926056,2.0001533031463623
3.9100000858306885,0.1415485292673111,2.0045111179351807
3.9200000762939453,0.1416040062904358,2.001868724822998
3.930000066757202,0.1418105661869049,1.9992444515228271
3.940000057220459,0.1418105661869049,2.001840353012085
3.950000047683716,0.1417526751756668,1.9992727041244507
3.9600000381469727,0.1415485143661499,2.0037841796875
3.9700000286102295,0.14128728210926056,2.0021591186523438
3.9800000190734863,0.1416088491678238,2.0070688724517822
3.990000009536743,0.1418105661869049,2.0065934658050537
4,0.1418105661869049,2.0065934658050537
4.010000228881836,0.1418105661869049,2.0069262981414795
4.019999980926514,0.1418105661869049,2.0007266998291016
4.03000020980835,0.14174620807170868,1.9919511079788208
4.039999961853027,0.1416136920452118,1.9985936880111694
4.050000190734863,0.14154931902885437,2.00323224067688
4.059999942779541,0.14174377918243408,1.9965131282806396
4.070000171661377,0.1416161209344864,1.9967397451400757
4.079999923706055,0.1418105661869049,2.0033228397369385
4.090000152587891,0.1418105661869049,2.0008230209350586
4.099999904632568,0.1418105661869049,1.9928938150405884
4.110000133514404,0.1418105661869049,1.9990335702896118
4.119999885559082,0.1418105661869049,2.0067152976989746
4.130000114440918,0.1418105661869049,2.0061304569244385
4.139999866485596,0.14154931902885437,2.002126693725586
4.150000095367432,0.14173650741577148,2.0005948543548584
4.159999847412109,0.141623392701149,2.0062482357025146
4.170000076293945,0.14173488318920135,2.0016345977783203
4.179999828338623,0.14162501692771912,1.9971580505371094
4.190000057220459,0.1418105661869049,2.001664400100708
4.199999809265137,0.14154931902885437,2.0057876110076904
4.210000038146973,0.1418105661869049,1.9998477697372437
4.21999979019165,0.14146961271762848,1.991737723350525
4.230000019073486,0.1415485292673111,1.996196985244751
4.239999771118164,0.14128728210926056,2.0008046627044678
4.25,0.14136941730976105,2.0020620822906494
4.260000228881836,0.1418105661869049,2.0012900829315186
4.269999980926514,0.14154933393001556,1.9998211860656738
4.28000020980835,0.14146475493907928,2.0062382221221924
4.289999961853027,0.14163389801979065,2.0057876110076904
4.300000190734863,0.1418105661869049,2.000077724456787
4.309999942779541,0.14172357320785522,1.9989746809005737
4.320000171661377,0.1413750797510147,2.0065934658050537
4.329999923706055,0.14154931902885437,2.0069527626037598
4.340000152587891,0.1418105661869049,2.0034372806549072
4.349999904632568,0.1418105661869049,2.0021450519561768
4.360000133514404,0.1418105661869049,2.0065934658050537
4.369999885559082,0.1418105661869049,2.0062308311462402
4.380000114440918,0.14171792566776276,1.9992444515228271
4.389999866485596,0.14128728210926056,1.9978402853012085
4.400000095367432,0.14138154685497284,2.0025010108947754
4.409999847412109,0.1418105661869049,1.9952408075332642
4.420000076293945,0.1418105661869049,1.9949504137039185
4.429999828338623,0.14154931902885437,1.9967671632766724
4.440000057220459,0.14171306788921356,1.9995955228805542
4.449999809265137,0.14138558506965637,2.0062241554260254
4.460000038146973,0.1418105661869049,2.006157636642456
4.46999979019165,0.1418105661869049,2.0028836727142334
4.480000019073486,0.14154931902885437,2.0018811225891113
4.489999771118164,0.1418105661869049,1.999825358390808
4.5,0.1418105661869049,1.9981223344802856
4.510000228881836,0.14144617319107056,2.0052988529205322
4.519999980926514,0.14128728210926056,2.005843162536621
4.53000020980835,0.14118251204490662,1.9985904693603516
4.539999961853027,0.14113080501556396,1.9954267740249634
4.550000190734863,0.14128728210926056,2.0027899742126465
4.559999942779541,0.1413944661617279,2.0057876110076904
4.570000171661377,0.1418105661869049,2.00540828704834
4.579999923706055,0.1418105661869049,2.005361795425415
4.590000152587891,0.14170095324516296,2.0057876110076904
4.599999904632568,0.14128728210926056,1.9996793270111084
4.610000133514404,0.14128728210926056,1.9990153312683105
4.619999885559082,0.14128728210926056,2.005404233932495
4.630000114440918,0.1415485143661499,2.005366086959839
4.639999866485596,0.14128728210926056,2.0057876110076904
4.650000095367432,0.1415485143661499,2.0057876110076904
4.659999847412109,0.1415485292673111,2.006174325942993
4.670000076293945,0.14140336215496063,2.0062057971954346
4.679999828338623,0.14154933393001556,2.0042340755462646
4.690000057220459,0.1416928768157959,2.003342628479004
4.699999809265137,0.14128728210926056,2.004956007003784
4.710000038146973,0.1415485143661499,2.0034422874450684
4.71999979019165,0.14128728210926056,2.003302812576294
4.730000019073486,0.14166943728923798,2.0061802864074707
4.739999771118164,0.14154933393001556,2.006200075149536
4.75,0.14154933393001556,2.003422260284424
4.760000228881836,0.1418105661869049,2.0033228397369385
4.769999980926514,0.14154931902885437,2.0053915977478027
4.78000020980835,0.14154933393001556,2.0018081665039062
4.789999961853027,0.14154933393001556,2.002112627029419
4.800000190734863,0.1418105661869049,2.0057876110076904
4.809999942779541,0.1418105661869049,2.003392457962036
4.820000171661377,0.14154931902885437,2.003352642059326
4.829999923706055,0.1418105661869049,2.0057876110076904
4.840000152587891,0.14154933393001556,2.0061893463134766
4.849999904632568,0.1418105661869049,2.0061910152435303
4.860000133514404,0.14167913794517517,2.0057876110076904
4.869999885559082,0.1416807621717453,1.9993207454681396
4.880000114440918,0.14167752861976624,1.9928938150405884
4.889999866485596,0.14168237149715424,1.9928938150405884
4.900000095367432,0.1418105661869049,1.9928938150405884
4.909999847412109,0.1418105661869049,1.9994137287139893
4.920000076293945,0.14167429506778717,2.0053791999816895
4.929999828338623,0.14128728210926056,2.0058000087738037
4.940000057220459,0.14128728210926056,1.9996237754821777
4.949999809265137,0.1415485292673111,1.999466896057129
4.960000038146973,0.1415485143661499,2.0057876110076904
4.96999979019165,0.14142759144306183,2.0057876110076904
4.980000019073486,0.1418105661869049,2.0057876110076904
4.989999771118164,0.14154933393001556,2.0057876110076904
5,0.14154931902885437,2.0020530223846436
5.010000228881836,0.1418105661869049,2.00227689743042
5.019999980926514,0.14140497148036957,1.9991216659545898
5.03000020980835,0.14128728210926056,1.9995731115341187
5.039999961853027,0.14128728210926056,2.0016047954559326
5.050000190734863,0.1415485143661499,2.001920223236084
5.059999942779541,0.14128728210926056,2.0053677558898926
5.070000171661377,0.1414356827735901,2.0054025650024414
5.079999923706055,0.1418105661869049,2.003257989883423
5.090000152587891,0.1413993239402771,1.9975730180740356
5.099999904632568,0.1415485143661499,2.0008544921875
5.110000133514404,0.14143890142440796,2.0065934658050537
5.119999885559082,0.1413968950510025,2.0065934658050537
5.130000114440918,0.14170175790786743,2.004464626312256
5.139999866485596,0.14139527082443237,2.00469708442688
5.150000095367432,0.14170338213443756,2.007020950317383
5.159999847412109,0.14154933393001556,2.006542921066284
5.170000076293945,0.1418105661869049,2.0062167644500732
5.179999828338623,0.1418105661869049,2.001434564590454
5.190000057220459,0.14154931902885437,1.9999382495880127
5.199999809265137,0.1418105661869049,2.0042903423309326
5.210000038146973,0.14197027683258057,2.0018961429595947
5.21999979019165,0.14191210269927979,1.9985347986221313
5.230000019073486,0.1418105661869049,2.002875328063965
5.239999771118164,0.1418105661869049,2.0031144618988037
5.25,0.1418105661869049,1.9992750883102417
5.260000228881836,0.14164681732654572,1.9959155321121216
5.269999980926514,0.14128728210926056,2.000697612762451
5.28000020980835,0.14171388745307922,1.9991440773010254
5.289999961853027,0.14154931902885437,2.000796318054199
5.300000190734863,0.1418105661869049,2.004760265350342
5.309999942779541,0.14164277911186218,1.999038577079773
5.320000171661377,0.1415485292673111,2.001857042312622
5.329999923706055,0.14128728210926056,2.007035732269287
5.340000152587891,0.1415485143661499,2.0065128803253174
5.349999904632568,0.1417195349931717,2.001791477203369
5.360000133514404,0.1413775086402893,2.0025384426116943
5.369999885559082,0.14172115921974182,2.0017764568328857
5.380000114440918,0.1418105661869049,2.0021069049835205
5.389999866485596,0.1418105661869049,2.0045344829559326
5.400000095367432,0.1418105661869049,2.004624128341675
5.409999847412109,0.1418105661869049,2.0054306983947754
5.420000076293945,0.14163389801979065,2.0057876110076904
5.429999828338623,0.14172600209712982,2.0057876110076904
5.440000057220459,0.14154933393001556,2.0057876110076904
5.449999809265137,0.1413702368736267,2.0057876110076904
5.460000038146973,0.1415485143661499,2.0057876110076904
5.46999979019165,0.1417292356491089,2.0062415599823
5.480000019073486,0.1418105661869049,2.006138563156128
5.489999771118164,0.1418105661869049,2.0057876110076904
5.5,0.14154933393001556,2.0048747062683105
5.510000228881836,0.1418105661869049,2.006005048751831
5.519999980926514,0.1418105661869049,2.006941318511963
5.53000020980835,0.14162500202655792,2.006134510040283
5.539999961853027,0.14128728210926056,2.003948450088501
5.550000190734863,0.14128728210926056,2.004406690597534
5.559999942779541,0.14128728210926056,2.0057876110076904
5.570000171661377,0.14147606492042542,2.002089500427246
5.579999923706055,0.1416209638118744,2.0030455589294434
5.590000152587891,0.14128728210926056,2.006251573562622
5.599999904632568,0.1414784938097,1.9977630376815796
5.610000133514404,0.141618549823761,1.9991971254348755
5.619999885559082,0.14128728210926056,2.00544810295105
5.630000114440918,0.14174215495586395,2.0057876110076904
5.639999866485596,0.1418105661869049,2.0057876110076904
5.650000095367432,0.1418105661869049,1.9978160858154297
5.659999847412109,0.1418105661869049,2.0010130405426025
5.670000076293945,0.1418105661869049,2.006458282470703
5.679999828338623,0.1418105661869049,1.9982452392578125
5.690000057220459,0.14135083556175232,1.9928938150405884
5.699999809265137,0.14174781739711761,2.000462770462036
5.710000038146973,0.1418105661869049,2.0062615871429443
5.71999979019165,0.1418105661869049,2.0056440830230713
5.730000019073486,0.1416088491678238,2.0011773109436035
5.739999771118164,0.1415485143661499,2.003775119781494
5.75,0.1415485292673111,1.998809576034546
5.760000228881836,0.1415485143661499,2.0010204315185547
5.769999980926514,0.14149223268032074,2.0056357383728027
5.78000020980835,0.14154933393001556,1.997786283493042
5.789999961853027,0.14154933393001556,1.9976991415023804
5.800000190734863,0.1413419544696808,1.9980642795562744
5.809999942779541,0.1414954662322998,2.0023856163024902
5.820000171661377,0.1418105661869049,1.9974161386489868
5.829999923706055,0.14160075783729553,1.9999914169311523
5.840000152587891,0.1415485292673111,2.0028796195983887
5.849999904632568,0.14128728210926056,2.0043511390686035
5.860000133514404,0.14128728210926056,2.007079839706421
5.869999885559082,0.1415003091096878,2.007399320602417
5.880000114440918,0.14133548736572266,2.006911277770996
5.889999866485596,0.14128728210926056,2.0065934658050537
5.900000095367432,0.14128728210926056,2.001207113265991
5.909999847412109,0.1415485143661499,2.003614902496338
5.920000076293945,0.14128728210926056,2.0044515132904053
5.929999828338623,0.14176639914512634,2.0040407180786133
5.940000057220459,0.141591876745224,2.006460666656494
5.949999809265137,0.14150677621364594,2.007399320602417
5.960000038146973,0.1418105661869049,2.0069046020507812
5.96999979019165,0.1415894478559494,2.0065934658050537
5.980000019073486,0.14128728210926056,2.0065934658050537
5.989999771118164,0.14128728210926056,2.0065934658050537
6,0.14128728210926056,1.9991240501403809
6.010000228881836,0.1415485292673111,2.002486228942871
6.019999980926514,0.1415124386548996,1.998406171798706
6.03000020980835,0.1415846049785614,2.000900983810425
6.039999961853027,0.14128728210926056,2.0067901611328125
6.050000190734863,0.14177608489990234,2.007399320602417
6.059999942779541,0.1418105661869049,2.0018670558929443
6.070000171661377,0.1418105661869049,1.9985347986221313
6.079999923706055,0.1418105661869049,2.0040853023529053
