Time (s),Voltage (mV),Voltage (V)
0.6299999952316284,-0.049450550228357315,0
0.6399999856948853,-0.04918890818953514,0
0.6499999761581421,-0.049450550228357315,0
0.6600000262260437,-0.049450550228357315,0
0.6700000166893005,-0.04918890818953514,0
0.6800000071525574,-0.049450550228357315,0
0.6899999976158142,-0.04918890818953514,0
0.699999988079071,-0.04918890818953514,0
0.7099999785423279,-0.049450550228357315,0
0.7200000286102295,-0.049450550228357315,0
0.7300000190734863,-0.04971219226717949,0
0.7400000095367432,-0.04918890818953514,0
0.75,-0.04971219226717949,0
0.7599999904632568,-0.049450550228357315,0
0.7699999809265137,-0.04971219226717949,0
0.7799999713897705,-0.04971219226717949,0
0.7900000214576721,-0.04971219226717949,0
0.800000011920929,-0.04971219226717949,0
0.8100000023841858,-0.049450550228357315,0
0.8199999928474426,-0.049450550228357315,0
0.8299999833106995,-0.049450550228357315,0
0.8399999737739563,-0.04971219226717949,0
0.8500000238418579,-0.049450550228357315,0
0.8600000143051147,-0.04918890818953514,0
0.8700000047683716,-0.049450550228357315,0
0.8799999952316284,-0.04971219226717949,0
0.8899999856948853,-0.049450550228357315,0
0.8999999761581421,-0.049450550228357315,0
0.9100000262260437,-0.04971219226717949,0
0.9200000166893005,-0.04971219226717949,0
0.9300000071525574,-0.04971219226717949,0
0.9399999976158142,-0.049450550228357315,0
0.949999988079071,-0.04971219226717949,0
0.9599999785423279,-0.04971219226717949,0
0.9700000286102295,-0.04971219226717949,0
0.9800000190734863,-0.04971219226717949,0
0.9900000095367432,-0.04918890818953514,0
1,-0.04918890818953514,0
1.0099999904632568,-0.049450550228357315,0
1.0199999809265137,-0.049450550228357315,0
1.0299999713897705,-0.04971219226717949,0
1.0399999618530273,-0.049450550228357315,0
1.0499999523162842,-0.04971219226717949,0
1.059999942779541,-0.04971219226717949,0
1.0700000524520874,-0.04971219226717949,0
1.0800000429153442,-0.04971219226717949,0
1.090000033378601,-0.04971219226717949,0
1.100000023841858,-0.04971219226717949,0
1.1100000143051147,-0.049450550228357315,0
1.1200000047683716,-0.04918890818953514,0
1.1299999952316284,-0.04971219226717949,0
1.1399999856948853,-0.04971219226717949,0
1.149999976158142,-0.04971219226717949,0
1.159999966621399,-0.04971219226717949,0
1.1699999570846558,-0.04971219226717949,0
1.1799999475479126,-0.049450550228357315,0
1.190000057220459,-0.04971219226717949,0
1.2000000476837158,-0.049450550228357315,0
1.2100000381469727,-0.04971219226717949,0
1.2200000286102295,-0.04971219226717949,0
1.2300000190734863,-0.04971219226717949,0
1.2400000095367432,-0.04971219226717949,0
1.25,-0.049450550228357315,0
1.2599999904632568,-0.04997383803129196,0
1.2699999809265137,-0.049450550228357315,0
1.2799999713897705,-0.04971219226717949,0
1.2899999618530273,-0.04971219226717949,0
1.2999999523162842,-0.04971219226717949,0
1.309999942779541,-0.04918890818953514,0
1.3200000524520874,-0.04997383803129196,0
1.3300000429153442,-0.04971219226717949,0
1.340000033378601,-0.04971219226717949,0
1.350000023841858,-0.049450550228357315,0
1.3600000143051147,-0.04971219226717949,0
1.3700000047683716,-0.04971219226717949,0
1.3799999952316284,-0.04971219226717949,0
1.3899999856948853,-0.04971219226717949,0
1.399999976158142,-0.04971219226717949,0
1.409999966621399,-0.04971219226717949,0
1.4199999570846558,-0.04971219226717949,0
1.4299999475479126,-0.04971219226717949,0
1.440000057220459,-0.04918890818953514,0
1.4500000476837158,-0.04997383430600166,0
1.4600000381469727,-0.04971219226717949,0
1.4700000286102295,-0.04971219226717949,0
1.4800000190734863,-0.04971219226717949,0
1.4900000095367432,-0.04971219226717949,0
1.5,-0.04971219226717949,0
1.5099999904632568,-0.04971219226717949,0
1.5199999809265137,-0.04971219226717949,0
1.5299999713897705,-0.04997383803129196,0
1.5399999618530273,-0.04997383803129196,0
1.5499999523162842,-0.04971219226717949,0
1.559999942779541,-0.04997383803129196,0
1.5700000524520874,-0.050235480070114136,0
1.5800000429153442,-0.04971219226717949,0
1.590000033378601,-0.04997383803129196,0
1.600000023841858,-0.04971219226717949,0
1.6100000143051147,-0.049450550228357315,0
1.6200000047683716,-0.04971219226717949,0
1.6299999952316284,-0.04971219226717949,0
1.6399999856948853,-0.04971219226717949,0
1.649999976158142,-0.04971219226717949,0
1.659999966621399,-0.04971219226717949,0
1.6699999570846558,-0.049450550228357315,0
1.6799999475479126,-0.04971219226717949,0
1.690000057220459,-0.04971219226717949,0
1.7000000476837158,-0.04971219226717949,0
1.7100000381469727,-0.04971219226717949,0
1.7200000286102295,-0.04971219226717949,0
1.7300000190734863,-0.04971219226717949,0
1.7400000095367432,-0.04997383430600166,0
1.75,-0.04971219226717949,0
1.7599999904632568,-0.04971219226717949,0
1.7699999809265137,-0.04971219226717949,0
1.7799999713897705,-0.04971219226717949,0
1.7899999618530273,-0.04997383803129196,0
1.7999999523162842,-0.04997383803129196,0
1.809999942779541,-0.04971219226717949,0
1.8200000524520874,-0.04971219226717949,0
1.8300000429153442,-0.04997383803129196,0
1.840000033378601,-0.04971219226717949,0
1.850000023841858,-0.04997383803129196,0
1.8600000143051147,-0.04997383803129196,0
1.8700000047683716,-0.04971219226717949,0
1.8799999952316284,-0.049450550228357315,0
1.8899999856948853,-0.04971219226717949,0
1.899999976158142,-0.04971219226717949,0
1.909999966621399,-0.04971219226717949,0
1.9199999570846558,-0.04971219226717949,0
1.9299999475479126,-0.04997383430600166,0
1.940000057220459,-0.04971219226717949,0
1.9500000476837158,-0.04971219226717949,0
1.9600000381469727,-0.04997383430600166,0
1.9700000286102295,-0.04971219226717949,0
1.9800000190734863,-0.04971219226717949,0
1.9900000095367432,-0.04971219226717949,0
2,-0.04997383430600166,0
2.009999990463257,-0.04971219226717949,0
2.0199999809265137,-0.049450550228357315,0
2.0299999713897705,-0.04971219226717949,0
2.0399999618530273,-0.04971219226717949,0
2.049999952316284,-0.04971219226717949,0
2.059999942779541,-0.04971219226717949,0
2.069999933242798,-0.049450550228357315,0
2.0799999237060547,-0.04971219226717949,0
2.0899999141693115,-0.04971219226717949,0
2.0999999046325684,-0.04997383430600166,0
2.109999895095825,-0.04971219226717949,0
2.119999885559082,-0.049450550228357315,0
2.130000114440918,-0.04971219226717949,0
2.140000104904175,-0.049450550228357315,0
2.1500000953674316,-0.04971219226717949,0
2.1600000858306885,-0.04971219226717949,0
2.1700000762939453,-0.04971219226717949,0
2.180000066757202,-0.04971219226717949,0
2.190000057220459,-0.04971219226717949,0
2.200000047683716,-0.04971219226717949,0
2.2100000381469727,-0.04971219226717949,0
2.2200000286102295,-0.04971219226717949,0
2.2300000190734863,-0.04971219226717949,0
2.240000009536743,-0.04971219226717949,0
2.25,-0.04997383430600166,0
2.259999990463257,-0.04971219226717949,0
2.2699999809265137,-0.049450550228357315,0
2.2799999713897705,-0.04971219226717949,0
2.2899999618530273,-0.04971219226717949,0
2.299999952316284,-0.04971219226717949,0
2.309999942779541,-0.04918890818953514,0
2.319999933242798,-0.04971219226717949,0
2.3299999237060547,-0.049450550228357315,0
2.3399999141693115,-0.04971219226717949,0
2.3499999046325684,-0.04971219226717949,0
2.359999895095825,-0.049450550228357315,0
2.369999885559082,-0.04971219226717949,0
2.380000114440918,-0.04971219226717949,0
2.390000104904175,-0.04971219226717949,0
2.4000000953674316,-0.04971219226717949,0
2.4100000858306885,-0.04971219226717949,0
2.4200000762939453,-0.04918890818953514,0
2.430000066757202,-0.04971219226717949,0
2.440000057220459,-0.04918890818953514,0
2.450000047683716,-0.04971219226717949,0
2.4600000381469727,-0.04971219226717949,0
2.4700000286102295,-0.049450550228357315,0
2.4800000190734863,-0.04971219226717949,0
2.490000009536743,-0.04971219226717949,0
2.5,-0.04971219226717949,0
2.509999990463257,-0.04971219226717949,0
2.5199999809265137,-0.049450550228357315,0
2.5299999713897705,-0.049450550228357315,0
2.5399999618530273,-0.04971219226717949,0
2.549999952316284,-0.04971219226717949,0
2.559999942779541,-0.04971219226717949,0
2.569999933242798,-0.049450550228357315,0
2.5799999237060547,-0.04918890818953514,0
2.5899999141693115,-0.049450550228357315,0
2.5999999046325684,-0.04971219226717949,0
2.609999895095825,-0.04971219226717949,0
2.619999885559082,-0.04971219226717949,0
2.630000114440918,-0.049450550228357315,0
2.640000104904175,-0.049450550228357315,0
2.6500000953674316,-0.049450550228357315,0
2.6600000858306885,-0.049450550228357315,0
2.6700000762939453,-0.04971219226717949,0
2.680000066757202,-0.04971219226717949,0
2.690000057220459,-0.04971219226717949,0
2.700000047683716,-0.04971219226717949,0
2.7100000381469727,-0.04971219226717949,0
2.7200000286102295,-0.04971219226717949,0
2.7300000190734863,-0.049450550228357315,0
2.740000009536743,-0.04971219226717949,0
2.75,-0.049450550228357315,0
2.759999990463257,-0.04918890818953514,0
2.7699999809265137,-0.049450550228357315,0
2.7799999713897705,-0.049450550228357315,0
2.7899999618530273,-0.04918890818953514,0
2.799999952316284,-0.049450550228357315,0
2.809999942779541,-0.04971219226717949,0
2.819999933242798,-0.04971219226717949,0
2.8299999237060547,-0.04971219226717949,0
2.8399999141693115,-0.04971219226717949,0
2.8499999046325684,-0.04971219226717949,0
2.859999895095825,-0.049450550228357315,0
2.869999885559082,-0.049450550228357315,0
2.880000114440918,-0.04971219226717949,0
2.890000104904175,-0.049450550228357315,0
2.9000000953674316,-0.049450550228357315,0
2.9100000858306885,-0.04918890818953514,0
2.9200000762939453,-0.04918890818953514,0
2.930000066757202,-0.049450550228357315,0
2.940000057220459,-0.049450550228357315,0
2.950000047683716,-0.04918890818953514,0
2.9600000381469727,-0.04918890818953514,0
2.9700000286102295,-0.04918890818953514,0
2.9800000190734863,-0.049450550228357315,0
2.990000009536743,-0.04918890818953514,0
3,-0.04918890818953514,0
3.009999990463257,-0.04971219226717949,0
3.0199999809265137,-0.049450550228357315,0
3.0299999713897705,-0.049450550228357315,0
3.0399999618530273,-0.04971219226717949,0
3.049999952316284,-0.049450550228357315,0
3.059999942779541,-0.049450550228357315,0
3.069999933242798,-0.04918890818953514,0
3.0799999237060547,-0.04971219226717949,0
3.0899999141693115,-0.04918890818953514,0
3.0999999046325684,-0.04918890818953514,0
3.109999895095825,-0.049450550228357315,0
3.119999885559082,-0.049450550228357315,0
3.130000114440918,-0.04918890818953514,0
3.140000104904175,-0.049450550228357315,0
3.1500000953674316,-0.04971219226717949,0
3.1600000858306885,-0.04971219226717949,0
3.1700000762939453,-0.049450550228357315,0
3.180000066757202,-0.049450550228357315,0
3.190000057220459,-0.04918890818953514,0
3.200000047683716,-0.049450550228357315,0
3.2100000381469727,-0.049450550228357315,0
3.2200000286102295,-0.049450550228357315,0
3.2300000190734863,-0.049450550228357315,0
3.240000009536743,-0.04918890818953514,0
3.25,-0.04918890818953514,0
3.259999990463257,-0.04918890818953514,0
3.2699999809265137,-0.04918890818953514,0
3.2799999713897705,-0.04892726242542267,0
3.2899999618530273,-0.04918890818953514,0
3.299999952316284,-0.04918890818953514,0
3.309999942779541,-0.04918890818953514,0
3.319999933242798,-0.04918890818953514,0
3.3299999237060547,-0.049450550228357315,0
3.3399999141693115,-0.04918890818953514,0
3.3499999046325684,-0.04918890818953514,0
3.359999895095825,-0.04918890818953514,0
3.369999885559082,-0.04918890818953514,0
3.380000114440918,-0.049450550228357315,0
3.390000104904175,-0.04918890818953514,0
3.4000000953674316,-0.04918890818953514,0
3.4100000858306885,-0.04918890818953514,0
3.4200000762939453,-0.04918890818953514,0
3.430000066757202,-0.04918890818953514,0
3.440000057220459,-0.04918890818953514,0
3.450000047683716,-0.04918890818953514,0
3.4600000381469727,-0.04918890818953514,0
3.4700000286102295,-0.04918890818953514,0
3.4800000190734863,-0.04918890818953514,0
3.490000009536743,-0.049450550228357315,0
3.5,-0.04918890818953514,0
3.509999990463257,-0.049450550228357315,0
3.5199999809265137,-0.049450550228357315,0
3.5299999713897705,-0.04918890818953514,0
3.5399999618530273,-0.04918890818953514,0
3.549999952316284,-0.049450550228357315,0
3.559999942779541,-0.04971219226717949,0
3.569999933242798,-0.049450550228357315,0
3.5799999237060547,-0.049450550228357315,0
3.5899999141693115,-0.04918890818953514,0
3.5999999046325684,-0.04918890818953514,0
3.609999895095825,-0.049450550228357315,0
3.619999885559082,-0.04971219226717949,0
3.630000114440918,-0.04971219226717949,0
3.640000104904175,-0.049450550228357315,0
3.6500000953674316,-0.049450550228357315,0
3.6600000858306885,-0.04971219226717949,0
3.6700000762939453,-0.04971219226717949,0
3.680000066757202,-0.04971219226717949,0
3.690000057220459,-0.04971219226717949,0
3.700000047683716,-0.04918890818953514,0
3.7100000381469727,-0.04918890818953514,0
3.7200000286102295,-0.04971219226717949,0
3.7300000190734863,-0.04971219226717949,0
3.740000009536743,-0.04971219226717949,0
3.75,-0.049450550228357315,0
3.759999990463257,-0.049450550228357315,0
3.7699999809265137,-0.049450550228357315,0
3.7799999713897705,-0.04971219226717949,0
3.7899999618530273,-0.049450550228357315,0
3.799999952316284,-0.04918890818953514,0
3.809999942779541,-0.04918890818953514,0
3.819999933242798,-0.04918890818953514,0
3.8299999237060547,-0.049450550228357315,0
3.8399999141693115,-0.04918890818953514,0
3.8499999046325684,-0.04971219226717949,0
3.859999895095825,-0.04971219226717949,0
3.869999885559082,-0.04971219226717949,0
3.880000114440918,-0.04918890818953514,0
3.890000104904175,-0.04918890818953514,0
3.9000000953674316,-0.049450550228357315,0
3.9100000858306885,-0.04918890818953514,0
3.9200000762939453,-0.04918890818953514,0
3.930000066757202,-0.04918890818953514,0
3.940000057220459,-0.049450550228357315,0
3.950000047683716,-0.049450550228357315,0
3.9600000381469727,0.11459968984127045,2.0065934658050537
3.9700000286102295,0.14154891669750214,2.0025641918182373
3.9800000190734863,0.1418105661869049,1.9969230890274048
3.990000009536743,0.1418105661869049,1.9985347986221313
4,0.1418105661869049,2.007399320602417
4.010000228881836,0.1418105661869049,2.0057876110076904
4.019999980926514,0.1418105661869049,2.007399320602417
4.03000020980835,0.14154891669750214,2.0065934658050537
4.039999961853027,0.1418105661869049,2.0065934658050537
4.050000190734863,0.14233385026454926,2.0065934658050537
4.059999942779541,0.14207220077514648,2.0057876110076904
4.070000171661377,0.1418105661869049,1.9928938150405884
4.079999923706055,0.1418105661869049,2.007399320602417
4.090000152587891,0.1418105661869049,2.0065934658050537
4.099999904632568,0.1418105661869049,2.007399320602417
4.110000133514404,0.1418105661869049,2.0009524822235107
4.119999885559082,0.14207220077514648,2.007399320602417
4.130000114440918,0.14207220077514648,1.9936996698379517
4.139999866485596,0.1418105661869049,1.9936996698379517
4.150000095367432,0.1418105661869049,2.0009524822235107
4.159999847412109,0.1418105661869049,1.9936996698379517
4.170000076293945,0.1418105661869049,2.007399320602417
4.179999828338623,0.1418105661869049,2.007399320602417
4.190000057220459,0.1418105661869049,2.007399320602417
4.199999809265137,0.14207220077514648,2.007399320602417
4.210000038146973,0.14207220077514648,2.0065934658050537
4.21999979019165,0.14207220077514648,1.9928938150405884
4.230000019073486,0.14233385026454926,2.0065934658050537
4.239999771118164,0.14233385026454926,2.0065934658050537
4.25,0.14233385026454926,2.0033700466156006
4.260000228881836,0.14207220077514648,2.007399320602417
4.269999980926514,0.14207220077514648,2.007399320602417
4.28000020980835,0.14207220077514648,2.0065934658050537
4.289999961853027,0.1418105661869049,2.0057876110076904
4.300000190734863,0.14207220077514648,2.004981756210327
4.309999942779541,0.14207220077514648,2.007399320602417
4.320000171661377,0.14207220077514648,2.007399320602417
4.329999923706055,0.14207220077514648,2.0065934658050537
4.340000152587891,0.14233385026454926,2.007399320602417
4.349999904632568,0.14207220077514648,1.9936996698379517
4.360000133514404,0.1418105661869049,1.9936996698379517
4.369999885559082,0.1418105661869049,2.007399320602417
4.380000114440918,0.1418105661869049,2.0065934658050537
4.389999866485596,0.14207220077514648,2.0065934658050537
4.400000095367432,0.1418105661869049,2.007399320602417
4.409999847412109,0.1418105661869049,2.0065934658050537
4.420000076293945,0.1418105661869049,1.9985347986221313
4.429999828338623,0.1418105661869049,2.004981756210327
4.440000057220459,0.1418105661869049,2.0057876110076904
4.449999809265137,0.1418105661869049,1.9985347986221313
4.460000038146973,0.1418105661869049,1.9985347986221313
4.46999979019165,0.1418105661869049,1.9912821054458618
4.480000019073486,0.1418105661869049,2.0057876110076904
4.489999771118164,0.14207220077514648,2.004981756210327
4.5,0.14207220077514648,2.0057876110076904
4.510000228881836,0.14207220077514648,2.0057876110076904
4.519999980926514,0.14233385026454926,2.004981756210327
4.53000020980835,0.14207220077514648,2.0057876110076904
4.539999961853027,0.14207220077514648,2.0065934658050537
4.550000190734863,0.14207220077514648,2.0065934658050537
4.559999942779541,0.1418105661869049,2.0065934658050537
4.570000171661377,0.14207220077514648,2.0057876110076904
4.579999923706055,0.1418105661869049,2.0057876110076904
4.590000152587891,0.1418105661869049,2.0057876110076904
4.599999904632568,0.1418105661869049,2.0065934658050537
4.610000133514404,0.1418105661869049,2.007399320602417
4.619999885559082,0.1418105661869049,2.0057876110076904
4.630000114440918,0.1418105661869049,2.0057876110076904
4.639999866485596,0.1418105661869049,1.9928938150405884
4.650000095367432,0.14154891669750214,2.0057876110076904
4.659999847412109,0.14207220077514648,2.0057876110076904
4.670000076293945,0.14154891669750214,2.0057876110076904
4.679999828338623,0.1418105661869049,2.0057876110076904
4.690000057220459,0.1418105661869049,2.0057876110076904
4.699999809265137,0.14154891669750214,1.9928938150405884
4.710000038146973,0.1418105661869049,2.007399320602417
4.71999979019165,0.1418105661869049,2.0025641918182373
4.730000019073486,0.1418105661869049,2.0057876110076904
4.739999771118164,0.1418105661869049,2.0057876110076904
4.75,0.1418105661869049,2.0057876110076904
4.760000228881836,0.14207220077514648,2.0065934658050537
4.769999980926514,0.14207220077514648,2.0057876110076904
4.78000020980835,0.1418105661869049,1.9928938150405884
4.789999961853027,0.1418105661869049,2.0065934658050537
4.800000190734863,0.1418105661869049,2.0065934658050537
4.809999942779541,0.1418105661869049,1.9993406534194946
4.820000171661377,0.1418105661869049,2.0057876110076904
4.829999923706055,0.14207220077514648,2.0065934658050537
4.840000152587891,0.1418105661869049,2.0057876110076904
4.849999904632568,0.1418105661869049,2.0057876110076904
4.860000133514404,0.1418105661869049,2.0057876110076904
4.869999885559082,0.1418105661869049,2.0057876110076904
4.880000114440918,0.1418105661869049,2.007399320602417
4.889999866485596,0.1418105661869049,1.9912821054458618
4.900000095367432,0.1418105661869049,2.004981756210327
4.909999847412109,0.1418105661869049,1.9985347986221313
4.920000076293945,0.14154891669750214,2.0057876110076904
4.929999828338623,0.1418105661869049,2.0009524822235107
4.940000057220459,0.1418105661869049,2.0057876110076904
4.949999809265137,0.1418105661869049,2.0057876110076904
4.960000038146973,0.1418105661869049,2.0065934658050537
4.96999979019165,0.14154891669750214,2.0065934658050537
4.980000019073486,0.14154891669750214,2.0065934658050537
4.989999771118164,0.14154891669750214,1.9928938150405884
5,0.1418105661869049,2.0065934658050537
5.010000228881836,0.14128728210926056,2.0057876110076904
5.019999980926514,0.1418105661869049,2.0057876110076904
5.03000020980835,0.14154891669750214,2.0057876110076904
5.039999961853027,0.14128728210926056,2.0057876110076904
5.050000190734863,0.14128728210926056,2.0065934658050537
5.059999942779541,0.14128728210926056,2.0057876110076904
5.070000171661377,0.14128728210926056,2.0009524822235107
5.079999923706055,0.14128728210926056,2.0057876110076904
5.090000152587891,0.14154891669750214,1.992087960243225
5.099999904632568,0.14154891669750214,1.9953113794326782
5.110000133514404,0.1418105661869049,2.004981756210327
5.119999885559082,0.14154891669750214,1.9936996698379517
5.130000114440918,0.1418105661869049,2.0065934658050537
5.139999866485596,0.14154891669750214,2.0065934658050537
5.150000095367432,0.14154891669750214,2.0065934658050537
5.159999847412109,0.14154891669750214,2.0057876110076904
5.170000076293945,0.1418105661869049,2.0009524822235107
5.179999828338623,0.1418105661869049,2.007399320602417
5.190000057220459,0.14207220077514648,2.0065934658050537
5.199999809265137,0.14154891669750214,2.004175901412964
5.210000038146973,0.1418105661869049,2.0057876110076904
5.21999979019165,0.14154891669750214,2.0065934658050537
5.230000019073486,0.14154891669750214,2.0057876110076904
5.239999771118164,0.1418105661869049,1.9985347986221313
5.25,0.1418105661869049,2.0057876110076904
5.260000228881836,0.14207220077514648,2.0057876110076904
5.269999980926514,0.14207220077514648,1.997728943824768
5.28000020980835,0.1418105661869049,1.9912821054458618
5.289999961853027,0.14207220077514648,2.0065934658050537
5.300000190734863,0.1418105661869049,2.0057876110076904
5.309999942779541,0.1418105661869049,2.0065934658050537
5.320000171661377,0.1418105661869049,2.0009524822235107
5.329999923706055,0.1418105661869049,1.9928938150405884
5.340000152587891,0.1418105661869049,1.9985347986221313
5.349999904632568,0.1418105661869049,2.0057876110076904
5.360000133514404,0.14154891669750214,1.9936996698379517
5.369999885559082,0.14154891669750214,2.0057876110076904
5.380000114440918,0.14128728210926056,2.0065934658050537
5.389999866485596,0.1418105661869049,1.9928938150405884
5.400000095367432,0.1418105661869049,1.9928938150405884
5.409999847412109,0.1418105661869049,2.0057876110076904
5.420000076293945,0.14154891669750214,2.0065934658050537
5.429999828338623,0.14154891669750214,2.0057876110076904
5.440000057220459,0.14154891669750214,2.004981756210327
5.449999809265137,0.14154891669750214,2.0065934658050537
5.460000038146973,0.14154891669750214,2.004981756210327
5.46999979019165,0.14154891669750214,2.0057876110076904
5.480000019073486,0.1418105661869049,1.9936996698379517
5.489999771118164,0.1418105661869049,2.0057876110076904
5.5,0.1418105661869049,2.004175901412964
5.510000228881836,0.1418105661869049,2.0065934658050537
5.519999980926514,0.1418105661869049,2.0057876110076904
5.53000020980835,0.1418105661869049,2.0065934658050537
5.539999961853027,0.14154891669750214,2.0057876110076904
5.550000190734863,0.14128728210926056,2.0001466274261475
5.559999942779541,0.1418105661869049,2.0065934658050537
5.570000171661377,0.14154891669750214,2.0065934658050537
5.579999923706055,0.14154891669750214,2.0065934658050537
5.590000152587891,0.1418105661869049,1.9928938150405884
5.599999904632568,0.14154891669750214,2.0065934658050537
5.610000133514404,0.1418105661869049,2.0057876110076904
5.619999885559082,0.1418105661869049,1.994505524635315
5.630000114440918,0.1418105661869049,2.0057876110076904
5.639999866485596,0.1418105661869049,2.0009524822235107
5.650000095367432,0.1418105661869049,2.0057876110076904
5.659999847412109,0.1418105661869049,2.0057876110076904
5.670000076293945,0.1418105661869049,2.0057876110076904
5.679999828338623,0.1418105661869049,1.9912821054458618
5.690000057220459,0.1418105661869049,1.9985347986221313
5.699999809265137,0.1418105661869049,2.0057876110076904
5.710000038146973,0.14154891669750214,2.0065934658050537
5.71999979019165,0.14154891669750214,2.0065934658050537
5.730000019073486,0.14154891669750214,1.9985347986221313
5.739999771118164,0.1418105661869049,2.0057876110076904
5.75,0.1418105661869049,1.9985347986221313
5.760000228881836,0.1418105661869049,2.0065934658050537
5.769999980926514,0.1418105661869049,2.0057876110076904
5.78000020980835,0.14154891669750214,2.007399320602417
5.789999961853027,0.1418105661869049,2.004981756210327
5.800000190734863,0.14154891669750214,2.0065934658050537
5.809999942779541,0.1418105661869049,2.0057876110076904
5.820000171661377,0.1418105661869049,2.0057876110076904
5.829999923706055,0.14154891669750214,2.0057876110076904
5.840000152587891,0.1418105661869049,2.0057876110076904
5.849999904632568,0.1418105661869049,2.0057876110076904
5.860000133514404,0.1418105661869049,2.0057876110076904
5.869999885559082,0.1418105661869049,2.007399320602417
5.880000114440918,0.1418105661869049,2.0009524822235107
5.889999866485596,0.1418105661869049,2.007399320602417
5.900000095367432,0.14154891669750214,2.0057876110076904
5.909999847412109,0.1418105661869049,1.9928938150405884
5.920000076293945,0.1418105661869049,2.0057876110076904
5.929999828338623,0.14154891669750214,2.0057876110076904
5.940000057220459,0.1418105661869049,2.0009524822235107
5.949999809265137,0.1418105661869049,2.0057876110076904
5.960000038146973,0.1418105661869049,2.0065934658050537
5.96999979019165,0.14154891669750214,2.0065934658050537
5.980000019073486,0.1418105661869049,2.0065934658050537
5.989999771118164,0.1418105661869049,2.0057876110076904
6,0.1418105661869049,2.0009524822235107
6.010000228881836,0.14207220077514648,1.9912821054458618
6.019999980926514,0.14207220077514648,2.0057876110076904
6.03000020980835,0.14207220077514648,1.9912821054458618
6.039999961853027,0.14207220077514648,2.0057876110076904
6.050000190734863,0.1418105661869049,1.9953113794326782
6.059999942779541,0.1418105661869049,2.0001466274261475
6.070000171661377,0.1418105661869049,1.9985347986221313
6.079999923706055,0.1418105661869049,2.0065934658050537
6.090000152587891,0.1418105661869049,2.0065934658050537
6.099999904632568,0.1418105661869049,2.004175901412964
6.110000133514404,0.1418105661869049,2.007399320602417
6.119999885559082,0.14207220077514648,2.0065934658050537
6.130000114440918,0.14207220077514648,2.007399320602417
6.139999866485596,0.1418105661869049,2.004981756210327
6.150000095367432,0.1418105661869049,2.007399320602417
6.159999847412109,0.1418105661869049,2.004175901412964
6.170000076293945,0.1418105661869049,1.9936996698379517
6.179999828338623,0.14233385026454926,2.007399320602417
6.190000057220459,0.1418105661869049,2.0065934658050537
6.199999809265137,0.1418105661869049,2.0065934658050537
6.210000038146973,0.1418105661869049,2.0065934658050537
6.21999979019165,0.1418105661869049,2.007399320602417
6.230000019073486,0.1418105661869049,1.997728943824768
