Time (s),Voltage (V),Voltage (V)
5.920000076293945,2.005039691925049,1.0032967329025269
5.929999828338623,1.9985860586166382,1.0037939548492432
5.940000057220459,2.0050830841064453,1.0041025876998901
5.949999809265137,2.0026395320892334,1.0041025876998901
5.960000038146973,2.005725622177124,1.0041025876998901
5.96999979019165,2.010122060775757,1.0041025876998901
5.980000019073486,2.0088138580322266,1.0041025876998901
5.989999771118164,2.0006706714630127,1.0041025876998901
6,2.0046706199645996,1.0041025876998901
6.010000228881836,2.002761125564575,1.0041025876998901
6.019999980926514,2.0061070919036865,1.0041025876998901
6.03000020980835,0.7490144968032837,0.37405693531036377
6.039999961853027,0,0
6.050000190734863,0,0
6.059999942779541,0,0
6.070000171661377,0,0
6.079999923706055,0,0
6.090000152587891,0,0
6.099999904632568,0,0
6.110000133514404,0,0
6.119999885559082,0,0
6.130000114440918,0,0
6.139999866485596,0,0
6.150000095367432,0,0
6.159999847412109,0,0
6.170000076293945,0,0
6.179999828338623,0,0
6.190000057220459,0,0
6.199999809265137,0,0
6.210000038146973,0,0
6.21999979019165,0,0
6.230000019073486,0,0
6.239999771118164,0,0
6.25,0,0
6.260000228881836,0,0
6.269999980926514,0,0
6.28000020980835,0,0
6.289999961853027,0,0
6.300000190734863,0,0
6.309999942779541,0,0
6.320000171661377,0,0
6.329999923706055,0,0
6.340000152587891,0,0
6.349999904632568,0,0
6.360000133514404,0,0
6.369999885559082,0,0
6.380000114440918,0,0
6.389999866485596,0,0
6.400000095367432,0,0
6.409999847412109,0,0
6.420000076293945,0,0
6.429999828338623,0,0
6.440000057220459,0,0
6.449999809265137,0,0
6.460000038146973,0,0
6.46999979019165,0,0
6.480000019073486,0,0
6.489999771118164,0,0
6.5,0,0
6.510000228881836,0,0
6.519999980926514,0,0
6.53000020980835,0,0
6.539999961853027,0,0
6.550000190734863,0,0
6.559999942779541,0,0
6.570000171661377,0,0
6.579999923706055,0,0
6.590000152587891,0,0
6.599999904632568,0,0
6.610000133514404,0,0
6.619999885559082,0,0
6.630000114440918,0,0
6.639999866485596,0,0
6.650000095367432,0,0
6.659999847412109,0,0.0005584842292591929
6.670000076293945,0,0.0002465380821377039
6.679999828338623,0,0
6.690000057220459,0,0
6.699999809265137,0,0
6.710000038146973,0,0
6.71999979019165,0,0
6.730000019073486,0,0.0005643541808240116
6.739999771118164,0,0.00024066811602097005
6.75,0,0
6.760000228881836,0,0.0005668698577210307
6.769999980926514,0,0.00023815242457203567
6.78000020980835,0,0
6.789999961853027,0,0
6.800000190734863,0,0
6.809999942779541,0,0
6.820000171661377,0,0.0005719012697227299
6.829999923706055,0,0.00023312104167416692
6.840000152587891,0,0
6.849999904632568,0,0
6.860000133514404,0,0.0005752554861828685
6.869999885559082,0,0.0013819548767060041
6.880000114440918,0,0.0004578564257826656
6.889999866485596,0,0
6.900000095367432,0,0
6.909999847412109,0,0
6.920000076293945,0,0
6.929999828338623,0,0
6.940000057220459,0,0
6.949999809265137,0,0
6.960000038146973,0,0
6.96999979019165,0,0
6.980000019073486,0,0.0011706366203725338
6.989999771118164,0,0.0004394080024212599
7,0,0
7.010000228881836,0,0
7.019999980926514,0,0.0005886725266464055
7.03000020980835,0,0.0008058608509600163
7.039999961853027,0,0.00021551117242779583
7.050000190734863,0,0
7.059999942779541,0,0
7.070000171661377,0,0
7.079999923706055,0,0
7.090000152587891,0,0
7.099999904632568,0,0
7.110000133514404,0,0
7.119999885559082,0,0
7.130000114440918,0,0
7.139999866485596,0,0.0005987353506498039
7.150000095367432,0,0.00020628696074709296
7.159999847412109,0,0
7.170000076293945,0,0
7.179999828338623,0,0
7.190000057220459,0,0.0006029281648807228
7.199999809265137,0,0.00020209413196425885
7.210000038146973,0,0.0006046053022146225
7.21999979019165,0,0.00020041700918227434
7.230000019073486,0,0
7.239999771118164,0,0
7.25,0,0
7.260000228881836,0,0
7.269999980926514,0,0
7.28000020980835,0,0
7.289999961853027,0,0
7.300000190734863,0,0
7.309999942779541,0,0
7.320000171661377,0,0
7.329999923706055,0,0
7.340000152587891,0,0
7.349999904632568,0,0
7.360000133514404,0,0
7.369999885559082,0,0
7.380000114440918,0,0
7.389999866485596,0,0
7.400000095367432,0,0
7.409999847412109,0,0
7.420000076293945,0,0
7.429999828338623,0,0
7.440000057220459,0,0
7.449999809265137,0,0
7.460000038146973,0,0
7.46999979019165,0,0
7.480000019073486,0,0
7.489999771118164,0,0
7.5,0,0
7.510000228881836,0,0
7.519999980926514,0,0
7.53000020980835,0,0
7.539999961853027,0,0
7.550000190734863,0,0
7.559999942779541,0,0
7.570000171661377,0,0
7.579999923706055,0,0
7.590000152587891,0,0
7.599999904632568,0,0
7.610000133514404,0,0.0006381478742696345
7.619999885559082,0,0.0001668744080234319
7.630000114440918,0,0
7.639999866485596,0,0
7.650000095367432,0,0
7.659999847412109,0,0
7.670000076293945,0,0
7.679999828338623,0,0
7.690000057220459,0,0
7.699999809265137,0,0
7.710000038146973,0,0
7.71999979019165,0,0
7.730000019073486,0,0.000648210640065372
7.739999771118164,0,0.00015681162767577916
7.75,0,0
7.760000228881836,0,0
7.769999980926514,0,0
7.78000020980835,0,0
7.789999961853027,0,0
7.800000190734863,0,0
7.809999942779541,0,0
7.820000171661377,0,0
7.829999923706055,0,0
7.840000152587891,0,0
7.849999904632568,0,0
7.860000133514404,0,0
7.869999885559082,0,0
7.880000114440918,0,0
7.889999866485596,0,0
7.900000095367432,0,0
7.909999847412109,0,0
7.920000076293945,0,0
7.929999828338623,0,0.0006649819551967084
7.940000057220459,0,0.00014004034164827317
7.949999809265137,0,0
7.960000038146973,0,0
7.96999979019165,0,0
7.980000019073486,0,0
7.989999771118164,0,0
8,0,0
8.010000228881836,0,0
8.020000457763672,0,0
8.029999732971191,0,0.0006733675836585462
8.039999961853027,0,0.00013165468408260494
8.050000190734863,0,0
8.0600004196167,0,0
8.069999694824219,0,0
8.079999923706055,0,0.0006775603978894651
8.09000015258789,0,0.00012746185529977083
8.100000381469727,0,0
8.109999656677246,0,0
8.119999885559082,0,0
8.130000114440918,0,0
8.140000343322754,0,0
8.149999618530273,0,0
8.15999984741211,0,0
8.170000076293945,0,0
8.180000305175781,0,0
