index, frame, sample, time, raw[0], cal[0]
760,97,0,7.59677,656,0.528645
761,98,0,7.60675,661,0.532674
762,99,0,7.61673,658,0.530256
763,100,0,7.62671,650,0.52381
764,101,0,7.6367,649,0.523004
765,102,0,7.64668,657,0.529451
766,103,0,7.65666,660,0.531868
767,104,0,7.66664,663,0.534286
768,105,0,7.67663,649,0.523004
769,106,0,7.68661,651,0.524615
770,107,0,7.69659,660,0.531868
771,108,0,7.70657,652,0.525421
772,109,0,7.71656,650,0.52381
773,110,0,7.72654,661,0.532674
774,111,0,7.73652,651,0.524615
775,112,0,7.7465,652,0.525421
776,113,0,7.75649,655,0.527839
777,114,0,7.76647,656,0.528645
778,115,0,7.77645,662,0.53348
779,116,0,7.78643,649,0.523004
780,117,0,7.79642,652,0.525421
781,118,0,7.8064,662,0.53348
782,119,0,7.81638,652,0.525421
783,120,0,7.82637,663,0.534286
784,121,0,7.83635,651,0.524615
785,122,0,7.84633,657,0.529451
786,123,0,7.85631,657,0.529451
787,124,0,7.8663,657,0.529451
788,125,0,7.87628,662,0.53348
789,126,0,7.88626,656,0.528645
790,127,0,7.89624,660,0.531868
791,128,0,7.90623,655,0.527839
792,129,0,7.91621,653,0.526227
793,130,0,7.92619,657,0.529451
794,131,0,7.93617,662,0.53348
795,132,0,7.94616,661,0.532674
796,133,0,7.95614,660,0.531868
797,134,0,7.96612,664,0.535092
798,135,0,7.9761,652,0.525421
799,136,0,7.98609,657,0.529451
800,137,0,7.99607,650,0.52381
801,138,0,8.00605,663,0.534286
802,139,0,8.01603,660,0.531868
803,140,0,8.02602,664,0.535092
804,141,0,8.036,650,0.52381
805,142,0,8.04598,655,0.527839
806,143,0,8.05597,661,0.532674
807,144,0,8.06595,663,0.534286
808,145,0,8.07593,661,0.532674
809,146,0,8.08591,664,0.535092
810,147,0,8.0959,661,0.532674
811,148,0,8.10588,664,0.535092
812,149,0,8.11586,660,0.531868
813,150,0,8.12584,656,0.528645
814,151,0,8.13583,650,0.52381
815,152,0,8.14581,659,0.531062
816,153,0,8.15579,659,0.531062
817,154,0,8.16577,658,0.530256
818,155,0,8.17576,650,0.52381
819,156,0,8.18574,661,0.532674
820,157,0,8.19572,662,0.53348
821,158,0,8.2057,650,0.52381
822,159,0,8.21569,660,0.531868
823,160,0,8.22567,663,0.534286
824,161,0,8.23565,662,0.53348
825,162,0,8.24563,658,0.530256
826,163,0,8.25562,652,0.525421
827,164,0,8.2656,661,0.532674
828,165,0,8.27558,660,0.531868
829,166,0,8.28557,665,0.535897
830,167,0,8.29555,664,0.535092
831,168,0,8.30553,659,0.531062
832,10,0,8.31551,917,0.738974
833,10,1,8.3255,910,0.733333
834,11,0,8.33548,917,0.738974
835,11,1,8.34546,910,0.733333
836,13,0,8.35544,917,0.738974
837,14,0,8.36543,911,0.734139
838,15,0,8.37541,912,0.734945
839,16,0,8.38539,916,0.738169
840,17,0,8.39537,912,0.734945
841,18,0,8.40536,915,0.737363
842,19,0,8.41534,915,0.737363
843,20,0,8.42532,913,0.735751
844,21,0,8.4353,915,0.737363
845,22,0,8.44529,919,0.740586
846,23,0,8.45527,918,0.73978
847,24,0,8.46525,914,0.736557
848,25,0,8.47523,916,0.738169
849,26,0,8.48522,918,0.73978
850,27,0,8.4952,913,0.735751
851,28,0,8.50518,915,0.737363
852,29,0,8.51517,903,0.727692
853,30,0,8.52515,917,0.738974
854,31,0,8.53513,916,0.738169
855,32,0,8.54511,913,0.735751
856,33,0,8.5551,915,0.737363
857,34,0,8.56508,912,0.734945
858,35,0,8.57506,914,0.736557
859,36,0,8.58504,913,0.735751
860,37,0,8.59503,912,0.734945
861,38,0,8.60501,916,0.738169
862,39,0,8.61499,912,0.734945
863,40,0,8.62497,904,0.728498
864,41,0,8.63496,913,0.735751
865,42,0,8.64494,915,0.737363
866,43,0,8.65492,912,0.734945
867,44,0,8.6649,911,0.734139
868,45,0,8.67489,915,0.737363
869,46,0,8.68487,913,0.735751
870,47,0,8.69485,912,0.734945
871,48,0,8.70483,902,0.726886
872,49,0,8.71482,917,0.738974
873,50,0,8.7248,902,0.726886
874,51,0,8.73478,917,0.738974
875,52,0,8.74477,918,0.73978
876,53,0,8.75475,912,0.734945
877,54,0,8.76473,908,0.731722
878,55,0,8.77471,906,0.73011
879,56,0,8.7847,919,0.740586
880,57,0,8.79468,911,0.734139
881,58,0,8.80466,913,0.735751
882,59,0,8.81464,913,0.735751
883,60,0,8.82463,917,0.738974
884,61,0,8.83461,919,0.740586
885,62,0,8.84459,915,0.737363
886,63,0,8.85457,917,0.738974
887,64,0,8.86456,915,0.737363
888,65,0,8.87454,913,0.735751
889,66,0,8.88452,914,0.736557
890,67,0,8.8945,903,0.727692
891,68,0,8.90449,916,0.738169
892,69,0,8.91447,911,0.734139
893,70,0,8.92445,916,0.738169
894,71,0,8.93443,915,0.737363
895,72,0,8.94442,915,0.737363
896,73,0,8.9544,901,0.726081
897,74,0,8.96438,916,0.738169
898,75,0,8.97437,919,0.740586
899,76,0,8.98435,919,0.740586
900,77,0,8.99433,917,0.738974
901,78,0,9.00431,913,0.735751
902,79,0,9.0143,914,0.736557
903,80,0,9.02428,915,0.737363
904,81,0,9.03426,902,0.726886
905,82,0,9.04424,904,0.728498
906,83,0,9.05423,908,0.731722
907,84,0,9.06421,908,0.731722
908,85,0,9.07419,910,0.733333
909,86,0,9.08417,911,0.734139
910,87,0,9.09416,910,0.733333
911,88,0,9.10414,915,0.737363
912,89,0,9.11412,919,0.740586
913,90,0,9.1241,910,0.733333
914,91,0,9.13409,916,0.738169
915,92,0,9.14407,915,0.737363
916,93,0,9.15405,919,0.740586
917,94,0,9.16403,911,0.734139
918,95,0,9.17402,918,0.73978
919,96,0,9.184,917,0.738974
920,97,0,9.19398,916,0.738169
921,98,0,9.20397,916,0.738169
922,99,0,9.21395,916,0.738169
923,100,0,9.22393,902,0.726886
924,101,0,9.23391,919,0.740586
925,102,0,9.2439,914,0.736557
926,103,0,9.25388,908,0.731722
927,104,0,9.26386,918,0.73978
928,105,0,9.27384,912,0.734945
929,106,0,9.28383,919,0.740586
930,107,0,9.29381,915,0.737363
931,108,0,9.30379,901,0.726081
932,109,0,9.31377,918,0.73978
933,110,0,9.32376,908,0.731722
934,111,0,9.33374,903,0.727692
935,112,0,9.34372,914,0.736557
936,113,0,9.3537,916,0.738169
937,114,0,9.36369,904,0.728498
938,115,0,9.37367,903,0.727692
939,116,0,9.38365,917,0.738974
940,117,0,9.39363,911,0.734139
941,118,0,9.40362,913,0.735751
942,119,0,9.4136,919,0.740586
943,120,0,9.42358,919,0.740586
944,121,0,9.43357,910,0.733333
945,122,0,9.44355,913,0.735751
946,123,0,9.45353,910,0.733333
947,124,0,9.46351,918,0.73978
948,125,0,9.4735,915,0.737363
949,126,0,9.48348,903,0.727692
950,127,0,9.49346,903,0.727692
951,128,0,9.50344,914,0.736557
952,129,0,9.51343,913,0.735751
953,130,0,9.52341,916,0.738169
954,131,0,9.53339,913,0.735751
955,132,0,9.54337,903,0.727692
956,133,0,9.55336,911,0.734139
957,134,0,9.56334,903,0.727692
958,135,0,9.57332,913,0.735751
959,136,0,9.5833,903,0.727692
960,137,0,9.59329,915,0.737363
961,138,0,9.60327,911,0.734139
962,139,0,9.61325,905,0.729304
963,140,0,9.62323,903,0.727692
964,141,0,9.63322,915,0.737363
965,142,0,9.6432,917,0.738974
966,143,0,9.65318,903,0.727692
967,144,0,9.66317,901,0.726081
968,145,0,9.67315,919,0.740586
969,146,0,9.68313,919,0.740586
970,147,0,9.69311,915,0.737363
971,148,0,9.7031,903,0.727692
972,149,0,9.71308,919,0.740586
973,150,0,9.72306,919,0.740586
974,151,0,9.73304,908,0.731722
975,152,0,9.74303,915,0.737363
976,10,0,9.75301,1034,0.83326
977,11,0,9.76299,1039,0.837289
978,12,0,9.77297,1034,0.83326
979,13,0,9.78296,1034,0.83326
980,14,0,9.79294,1035,0.834066
981,15,0,9.80292,1031,0.830842
982,16,0,9.8129,1033,0.832454
983,17,0,9.82289,1023,0.824396
984,18,0,9.83287,1037,0.835678
985,19,0,9.84285,1039,0.837289
986,20,0,9.85283,1037,0.835678
987,21,0,9.86282,1033,0.832454
988,22,0,9.8728,1037,0.835678
989,23,0,9.88278,1033,0.832454
990,24,0,9.89277,1033,0.832454
991,25,0,9.90275,1037,0.835678
992,26,0,9.91273,1035,0.834066
993,27,0,9.92271,1024,0.825202
994,28,0,9.9327,1037,0.835678
995,29,0,9.94268,1026,0.826813
996,30,0,9.95266,1024,0.825202
997,31,0,9.96264,1023,0.824396
998,32,0,9.97263,1031,0.830842
999,33,0,9.98261,1024,0.825202
1000,34,0,9.99259,1024,0.825202
1001,35,0,10.0026,1040,0.838095
1002,36,0,10.0126,1024,0.825202
1003,37,0,10.0225,1036,0.834872
1004,38,0,10.0325,1041,0.838901
1005,39,0,10.0425,1029,0.829231
1006,40,0,10.0525,1033,0.832454
1007,41,0,10.0625,1033,0.832454
1008,42,0,10.0725,1039,0.837289
1009,43,0,10.0824,1036,0.834872
1010,44,0,10.0924,1024,0.825202
1011,45,0,10.1024,1040,0.838095
1012,46,0,10.1124,1024,0.825202
1013,47,0,10.1224,1032,0.831648
1014,48,0,10.1323,1024,0.825202
1015,49,0,10.1423,1032,0.831648
1016,50,0,10.1523,1041,0.838901
1017,51,0,10.1623,1035,0.834066
1018,52,0,10.1723,1034,0.83326
1019,53,0,10.1823,1035,0.834066
1020,54,0,10.1922,1037,0.835678
1021,55,0,10.2022,1037,0.835678
1022,56,0,10.2122,1037,0.835678
1023,57,0,10.2222,1035,0.834066
1024,58,0,10.2322,1030,0.830037
1025,59,0,10.2422,1035,0.834066
1026,60,0,10.2521,1024,0.825202
1027,61,0,10.2621,1027,0.827619
1028,62,0,10.2721,1037,0.835678
1029,63,0,10.2821,1032,0.831648
1030,64,0,10.2921,1035,0.834066
1031,65,0,10.3021,1041,0.838901
1032,66,0,10.312,1035,0.834066
1033,67,0,10.322,1033,0.832454
1034,68,0,10.332,1038,0.836484
1035,69,0,10.342,1035,0.834066
1036,70,0,10.352,1024,0.825202
1037,71,0,10.3619,1024,0.825202
1038,72,0,10.3719,1034,0.83326
1039,73,0,10.3819,1024,0.825202
1040,74,0,10.3919,1034,0.83326
1041,75,0,10.4019,1035,0.834066
1042,76,0,10.4119,1035,0.834066
1043,77,0,10.4218,1036,0.834872
1044,78,0,10.4318,1036,0.834872
1045,79,0,10.4418,1040,0.838095
1046,80,0,10.4518,1041,0.838901
1047,81,0,10.4618,1028,0.828425
1048,82,0,10.4718,1036,0.834872
1049,83,0,10.4817,1034,0.83326
1050,84,0,10.4917,1034,0.83326
1051,85,0,10.5017,1038,0.836484
1052,86,0,10.5117,1036,0.834872
1053,87,0,10.5217,1035,0.834066
1054,88,0,10.5317,1024,0.825202
1055,89,0,10.5416,1024,0.825202
1056,90,0,10.5516,1032,0.831648
1057,91,0,10.5616,1036,0.834872
1058,92,0,10.5716,1024,0.825202
1059,93,0,10.5816,1033,0.832454
1060,94,0,10.5915,1024,0.825202
1061,95,0,10.6015,1024,0.825202
1062,96,0,10.6115,1033,0.832454
1063,97,0,10.6215,1032,0.831648
1064,98,0,10.6315,1032,0.831648
1065,99,0,10.6415,1036,0.834872
1066,100,0,10.6514,1034,0.83326
1067,101,0,10.6614,1037,0.835678
1068,102,0,10.6714,1033,0.832454
1069,103,0,10.6814,1028,0.828425
1070,104,0,10.6914,1037,0.835678
1071,105,0,10.7014,1038,0.836484
1072,106,0,10.7113,1039,0.837289
1073,107,0,10.7213,1035,0.834066
1074,108,0,10.7313,1037,0.835678
1075,109,0,10.7413,1034,0.83326
1076,110,0,10.7513,1027,0.827619
1077,111,0,10.7613,1024,0.825202
1078,112,0,10.7712,1024,0.825202
1079,113,0,10.7812,1037,0.835678
1080,114,0,10.7912,1035,0.834066
1081,115,0,10.8012,1040,0.838095
1082,116,0,10.8112,1037,0.835678
1083,117,0,10.8211,1037,0.835678
1084,118,0,10.8311,1033,0.832454
1085,119,0,10.8411,1032,0.831648
1086,120,0,10.8511,1024,0.825202
1087,121,0,10.8611,1037,0.835678
1088,122,0,10.8711,1036,0.834872
1089,123,0,10.881,1038,0.836484
1090,124,0,10.891,1028,0.828425
1091,125,0,10.901,1038,0.836484
1092,126,0,10.911,1032,0.831648
1093,127,0,10.921,1024,0.825202
1094,128,0,10.931,1032,0.831648
1095,129,0,10.9409,1037,0.835678
1096,130,0,10.9509,1037,0.835678
1097,131,0,10.9609,1033,0.832454
1098,132,0,10.9709,1028,0.828425
1099,133,0,10.9809,1040,0.838095
1100,134,0,10.9909,1034,0.83326
1101,135,0,11.0008,1035,0.834066
1102,136,0,11.0108,1038,0.836484
1103,137,0,11.0208,1035,0.834066
1104,138,0,11.0308,1040,0.838095
1105,139,0,11.0408,1039,0.837289
1106,140,0,11.0507,1033,0.832454
1107,10,0,11.0607,1285,1.03553
1108,11,0,11.0707,1284,1.03473
1109,12,0,11.0807,1279,1.0307
1110,13,0,11.0907,1272,1.02505
1111,14,0,11.1007,1284,1.03473
1112,15,0,11.1106,1267,1.02103
1113,16,0,11.1206,1281,1.03231
1114,17,0,11.1306,1274,1.02667
1115,18,0,11.1406,1278,1.02989
1116,19,0,11.1506,1279,1.0307
1117,20,0,11.1606,1279,1.0307
1118,21,0,11.1705,1281,1.03231
1119,22,0,11.1805,1282,1.03311
1120,23,0,11.1905,1276,1.02828
1121,24,0,11.2005,1283,1.03392
1122,25,0,11.2105,1285,1.03553
1123,26,0,11.2205,1279,1.0307
1124,27,0,11.2304,1285,1.03553
1125,28,0,11.2404,1273,1.02586
1126,29,0,11.2504,1279,1.0307
1127,30,0,11.2604,1282,1.03311
1128,31,0,11.2704,1279,1.0307
1129,32,0,11.2803,1267,1.02103
1130,33,0,11.2903,1279,1.0307
1131,34,0,11.3003,1278,1.02989
1132,35,0,11.3103,1277,1.02908
1133,36,0,11.3203,1282,1.03311
1134,37,0,11.3303,1279,1.0307
1135,38,0,11.3402,1266,1.02022
1136,39,0,11.3502,1278,1.02989
1137,40,0,11.3602,1278,1.02989
1138,41,0,11.3702,1283,1.03392
1139,42,0,11.3802,1282,1.03311
1140,43,0,11.3902,1277,1.02908
1141,44,0,11.4001,1285,1.03553
1142,45,0,11.4101,1279,1.0307
1143,46,0,11.4201,1285,1.03553
1144,47,0,11.4301,1281,1.03231
1145,48,0,11.4401,1267,1.02103
1146,49,0,11.4501,1276,1.02828
1147,50,0,11.46,1278,1.02989
1148,51,0,11.47,1271,1.02425
1149,52,0,11.48,1265,1.01941
1150,53,0,11.49,1267,1.02103
1151,54,0,11.5,1272,1.02505
1152,55,0,11.5099,1267,1.02103
1153,56,0,11.5199,1278,1.02989
1154,57,0,11.5299,1267,1.02103
1155,58,0,11.5399,1283,1.03392
1156,59,0,11.5499,1277,1.02908
1157,60,0,11.5599,1279,1.0307
1158,61,0,11.5698,1284,1.03473
1159,62,0,11.5798,1279,1.0307
1160,63,0,11.5898,1265,1.01941
1161,64,0,11.5998,1277,1.02908
1162,65,0,11.6098,1279,1.0307
1163,66,0,11.6198,1278,1.02989
1164,67,0,11.6297,1269,1.02264
1165,68,0,11.6397,1270,1.02344
1166,69,0,11.6497,1278,1.02989
1167,70,0,11.6597,1276,1.02828
1168,71,0,11.6697,1278,1.02989
1169,72,0,11.6797,1286,1.03634
1170,73,0,11.6896,1279,1.0307
1171,74,0,11.6996,1265,1.01941
1172,75,0,11.7096,1278,1.02989
1173,76,0,11.7196,1279,1.0307
1174,77,0,11.7296,1275,1.02747
1175,78,0,11.7395,1285,1.03553
1176,79,0,11.7495,1285,1.03553
1177,80,0,11.7595,1279,1.0307
1178,81,0,11.7695,1267,1.02103
1179,82,0,11.7795,1282,1.03311
1180,83,0,11.7895,1283,1.03392
1181,84,0,11.7994,1277,1.02908
1182,85,0,11.8094,1276,1.02828
1183,86,0,11.8194,1283,1.03392
1184,87,0,11.8294,1267,1.02103
1185,88,0,11.8394,1271,1.02425
1186,89,0,11.8494,1268,1.02183
1187,90,0,11.8593,1279,1.0307
1188,91,0,11.8693,1279,1.0307
1189,92,0,11.8793,1267,1.02103
1190,93,0,11.8893,1278,1.02989
1191,94,0,11.8993,1285,1.03553
1192,95,0,11.9093,1268,1.02183
1193,96,0,11.9192,1281,1.03231
1194,97,0,11.9292,1283,1.03392
1195,98,0,11.9392,1268,1.02183
1196,99,0,11.9492,1278,1.02989
1197,100,0,11.9592,1281,1.03231
1198,101,0,11.9691,1278,1.02989
1199,102,0,11.9791,1282,1.03311
1200,103,0,11.9891,1277,1.02908
1201,104,0,11.9991,1282,1.03311
1202,105,0,12.0091,1266,1.02022
1203,106,0,12.0191,1281,1.03231
1204,107,0,12.029,1277,1.02908
1205,108,0,12.039,1283,1.03392
1206,109,0,12.049,1278,1.02989
1207,110,0,12.059,1285,1.03553
1208,111,0,12.069,1267,1.02103
1209,112,0,12.079,1276,1.02828
1210,113,0,12.0889,1279,1.0307
1211,114,0,12.0989,1285,1.03553
1212,115,0,12.1089,1267,1.02103
1213,116,0,12.1189,1268,1.02183
1214,117,0,12.1289,1270,1.02344
1215,118,0,12.1389,1279,1.0307
1216,119,0,12.1488,1265,1.01941
1217,120,0,12.1588,1286,1.03634
1218,121,0,12.1688,1276,1.02828
1219,122,0,12.1788,1282,1.03311
1220,123,0,12.1888,1276,1.02828
1221,124,0,12.1987,1273,1.02586
1222,125,0,12.2087,1270,1.02344
1223,126,0,12.2187,1266,1.02022
1224,127,0,12.2287,1273,1.02586
1225,128,0,12.2387,1279,1.0307
1226,129,0,12.2487,1267,1.02103
1227,130,0,12.2586,1286,1.03634
1228,131,0,12.2686,1279,1.0307
1229,132,0,12.2786,1266,1.02022
1230,10,0,12.2886,1543,1.24344
1231,11,0,12.2986,1542,1.24264
1232,12,0,12.3086,1525,1.22894
1233,13,0,12.3185,1541,1.24183
1234,14,0,12.3285,1545,1.24505
1235,15,0,12.3385,1542,1.24264
1236,16,0,12.3485,1541,1.24183
1237,17,0,12.3585,1536,1.2378
1238,18,0,12.3685,1535,1.237
1239,19,0,12.3784,1544,1.24425
1240,20,0,12.3884,1526,1.22974
1241,21,0,12.3984,1543,1.24344
1242,22,0,12.4084,1532,1.23458
1243,23,0,12.4184,1527,1.23055
1244,24,0,12.4283,1535,1.237
1245,25,0,12.4383,1540,1.24103
1246,26,0,12.4483,1542,1.24264
1247,27,0,12.4583,1544,1.24425
1248,28,0,12.4683,1538,1.23941
1249,29,0,12.4783,1536,1.2378
1250,30,0,12.4882,1541,1.24183
1251,31,0,12.4982,1527,1.23055
1252,32,0,12.5082,1545,1.24505
1253,33,0,12.5182,1536,1.2378
1254,34,0,12.5282,1536,1.2378
1255,35,0,12.5382,1527,1.23055
1256,36,0,12.5481,1527,1.23055
1257,37,0,12.5581,1527,1.23055
1258,38,0,12.5681,1527,1.23055
1259,39,0,12.5781,1526,1.22974
1260,40,0,12.5881,1545,1.24505
1261,41,0,12.5981,1543,1.24344
1262,42,0,12.608,1542,1.24264
1263,43,0,12.618,1540,1.24103
1264,44,0,12.628,1542,1.24264
1265,45,0,12.638,1538,1.23941
1266,46,0,12.648,1543,1.24344
1267,47,0,12.6579,1541,1.24183
1268,48,0,12.6679,1532,1.23458
1269,49,0,12.6779,1543,1.24344
1270,50,0,12.6879,1547,1.24667
1271,51,0,12.6979,1548,1.24747
1272,52,0,12.7079,1536,1.2378
1273,53,0,12.7178,1527,1.23055
1274,54,0,12.7278,1543,1.24344
1275,55,0,12.7378,1546,1.24586
1276,56,0,12.7478,1540,1.24103
1277,57,0,12.7578,1540,1.24103
1278,58,0,12.7678,1531,1.23377
1279,59,0,12.7777,1543,1.24344
1280,60,0,12.7877,1547,1.24667
1281,61,0,12.7977,1547,1.24667
1282,62,0,12.8077,1546,1.24586
1283,63,0,12.8177,1527,1.23055
1284,64,0,12.8277,1536,1.2378
1285,65,0,12.8376,1526,1.22974
1286,66,0,12.8476,1538,1.23941
1287,67,0,12.8576,1546,1.24586
1288,68,0,12.8676,1545,1.24505
1289,69,0,12.8776,1538,1.23941
1290,70,0,12.8875,1546,1.24586
1291,71,0,12.8975,1539,1.24022
1292,72,0,12.9075,1536,1.2378
1293,73,0,12.9175,1539,1.24022
1294,74,0,12.9275,1545,1.24505
1295,75,0,12.9375,1543,1.24344
1296,76,0,12.9474,1527,1.23055
1297,77,0,12.9574,1542,1.24264
1298,78,0,12.9674,1526,1.22974
1299,79,0,12.9774,1546,1.24586
1300,80,0,12.9874,1525,1.22894
1301,81,0,12.9974,1539,1.24022
1302,82,0,13.0073,1542,1.24264
1303,83,0,13.0173,1543,1.24344
1304,84,0,13.0273,1536,1.2378
1305,85,0,13.0373,1546,1.24586
1306,86,0,13.0473,1527,1.23055
1307,87,0,13.0573,1527,1.23055
1308,88,0,13.0672,1542,1.24264
1309,89,0,13.0772,1543,1.24344
1310,90,0,13.0872,1527,1.23055
1311,91,0,13.0972,1542,1.24264
1312,92,0,13.1072,1546,1.24586
1313,93,0,13.1171,1542,1.24264
1314,94,0,13.1271,1545,1.24505
1315,95,0,13.1371,1543,1.24344
1316,96,0,13.1471,1542,1.24264
1317,97,0,13.1571,1541,1.24183
1318,98,0,13.1671,1540,1.24103
1319,99,0,13.177,1543,1.24344
1320,100,0,13.187,1528,1.23136
1321,101,0,13.197,1543,1.24344
1322,102,0,13.207,1540,1.24103
1323,103,0,13.217,1538,1.23941
1324,104,0,13.227,1536,1.2378
1325,105,0,13.2369,1544,1.24425
1326,106,0,13.2469,1527,1.23055
1327,107,0,13.2569,1536,1.2378
1328,108,0,13.2669,1543,1.24344
1329,109,0,13.2769,1536,1.2378
1330,110,0,13.2869,1538,1.23941
1331,111,0,13.2968,1539,1.24022
1332,112,0,13.3068,1543,1.24344
1333,113,0,13.3168,1540,1.24103
1334,114,0,13.3268,1541,1.24183
1335,115,0,13.3368,1544,1.24425
1336,116,0,13.3467,1536,1.2378
1337,117,0,13.3567,1536,1.2378
1338,118,0,13.3667,1546,1.24586
1339,119,0,13.3767,1538,1.23941
1340,120,0,13.3867,1526,1.22974
1341,121,0,13.3967,1538,1.23941
1342,122,0,13.4066,1540,1.24103
1343,123,0,13.4166,1543,1.24344
1344,124,0,13.4266,1543,1.24344
1345,125,0,13.4366,1536,1.2378
1346,126,0,13.4466,1526,1.22974
1347,127,0,13.4566,1536,1.2378
1348,128,0,13.4665,1541,1.24183
1349,129,0,13.4765,1546,1.24586
1350,130,0,13.4865,1547,1.24667
1351,131,0,13.4965,1547,1.24667
1352,132,0,13.5065,1542,1.24264
1353,133,0,13.5165,1547,1.24667
1354,134,0,13.5264,1530,1.23297
1355,135,0,13.5364,1547,1.24667
1356,136,0,13.5464,1547,1.24667
1357,137,0,13.5564,1541,1.24183
1358,138,0,13.5664,1536,1.2378
1359,139,0,13.5763,1535,1.237
1360,140,0,13.5863,1542,1.24264
1361,141,0,13.5963,1527,1.23055
1362,142,0,13.6063,1549,1.24828
1363,143,0,13.6163,1539,1.24022
1364,144,0,13.6263,1542,1.24264
1365,145,0,13.6362,1543,1.24344
1366,146,0,13.6462,1527,1.23055
1367,147,0,13.6562,1527,1.23055
1368,148,0,13.6662,1545,1.24505
1369,149,0,13.6762,1539,1.24022
1370,150,0,13.6862,1526,1.22974
1371,151,0,13.6961,1543,1.24344
1372,152,0,13.7061,1547,1.24667
1373,153,0,13.7161,1544,1.24425
1374,154,0,13.7261,1547,1.24667
1375,155,0,13.7361,1527,1.23055
1376,156,0,13.7461,1545,1.24505
1377,10,0,13.756,1790,1.44249
1378,10,1,13.766,1791,1.4433
1379,11,0,13.776,1790,1.44249
1380,11,1,13.786,1791,1.4433
1381,13,0,13.796,1783,1.43685
1382,14,0,13.8059,1794,1.44571
1383,15,0,13.8159,1794,1.44571
1384,16,0,13.8259,1791,1.4433
1385,17,0,13.8359,1789,1.44168
1386,18,0,13.8459,1775,1.4304
1387,19,0,13.8559,1789,1.44168
1388,20,0,13.8658,1787,1.44007
1389,21,0,13.8758,1773,1.42879
1390,22,0,13.8858,1791,1.4433
1391,23,0,13.8958,1790,1.44249
1392,24,0,13.9058,1791,1.4433
1393,25,0,13.9158,1788,1.44088
1394,26,0,13.9257,1784,1.43766
1395,27,0,13.9357,1782,1.43604
1396,28,0,13.9457,1771,1.42718
1397,29,0,13.9557,1779,1.43363
1398,30,0,13.9657,1789,1.44168
1399,31,0,13.9757,1783,1.43685
1400,32,0,13.9856,1796,1.44733
1401,33,0,13.9956,1773,1.42879
1402,34,0,14.0056,1791,1.4433
1403,35,0,14.0156,1773,1.42879
1404,36,0,14.0256,1791,1.4433
1405,37,0,14.0355,1795,1.44652
1406,38,0,14.0455,1791,1.4433
1407,39,0,14.0555,1776,1.43121
1408,40,0,14.0655,1776,1.43121
1409,41,0,14.0755,1790,1.44249
1410,42,0,14.0855,1791,1.4433
1411,43,0,14.0954,1786,1.43927
1412,44,0,14.1054,1791,1.4433
1413,45,0,14.1154,1791,1.4433
1414,46,0,14.1254,1774,1.4296
1415,47,0,14.1354,1791,1.4433
1416,48,0,14.1454,1793,1.44491
1417,49,0,14.1553,1795,1.44652
1418,50,0,14.1653,1788,1.44088
1419,51,0,14.1753,1796,1.44733
1420,52,0,14.1853,1791,1.4433
1421,53,0,14.1953,1791,1.4433
1422,54,0,14.2053,1772,1.42799
1423,55,0,14.2152,1789,1.44168
1424,56,0,14.2252,1791,1.4433
1425,57,0,14.2352,1791,1.4433
1426,58,0,14.2452,1774,1.4296
1427,59,0,14.2552,1797,1.44813
1428,60,0,14.2651,1789,1.44168
1429,61,0,14.2751,1787,1.44007
1430,62,0,14.2851,1791,1.4433
1431,63,0,14.2951,1791,1.4433
1432,64,0,14.3051,1773,1.42879
1433,65,0,14.3151,1791,1.4433
1434,66,0,14.325,1774,1.4296
1435,67,0,14.335,1791,1.4433
1436,68,0,14.345,1791,1.4433
1437,69,0,14.355,1791,1.4433
1438,70,0,14.365,1775,1.4304
1439,71,0,14.375,1789,1.44168
1440,72,0,14.3849,1794,1.44571
1441,73,0,14.3949,1793,1.44491
1442,74,0,14.4049,1791,1.4433
1443,75,0,14.4149,1773,1.42879
1444,76,0,14.4249,1790,1.44249
1445,77,0,14.4349,1791,1.4433
1446,78,0,14.4448,1773,1.42879
1447,79,0,14.4548,1791,1.4433
1448,80,0,14.4648,1773,1.42879
1449,81,0,14.4748,1772,1.42799
1450,82,0,14.4848,1788,1.44088
1451,83,0,14.4947,1790,1.44249
1452,84,0,14.5047,1796,1.44733
1453,85,0,14.5147,1773,1.42879
1454,86,0,14.5247,1776,1.43121
1455,87,0,14.5347,1795,1.44652
1456,88,0,14.5447,1797,1.44813
1457,89,0,14.5546,1772,1.42799
1458,90,0,14.5646,1789,1.44168
1459,91,0,14.5746,1791,1.4433
1460,92,0,14.5846,1776,1.43121
1461,93,0,14.5946,1773,1.42879
1462,94,0,14.6046,1773,1.42879
1463,95,0,14.6145,1791,1.4433
1464,96,0,14.6245,1789,1.44168
1465,97,0,14.6345,1791,1.4433
1466,98,0,14.6445,1791,1.4433
1467,99,0,14.6545,1797,1.44813
1468,100,0,14.6645,1789,1.44168
1469,101,0,14.6744,1791,1.4433
1470,102,0,14.6844,1791,1.4433
1471,103,0,14.6944,1790,1.44249
1472,104,0,14.7044,1788,1.44088
1473,105,0,14.7144,1773,1.42879
1474,106,0,14.7243,1794,1.44571
1475,107,0,14.7343,1773,1.42879
1476,108,0,14.7443,1776,1.43121
1477,109,0,14.7543,1797,1.44813
1478,110,0,14.7643,1791,1.4433
1479,111,0,14.7743,1795,1.44652
1480,112,0,14.7842,1797,1.44813
1481,113,0,14.7942,1793,1.44491
1482,114,0,14.8042,1790,1.44249
1483,115,0,14.8142,1796,1.44733
