Time (s),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
0.0099999997764825,0.0638582639548243,-0.024308944833749943,-0.667587573737897,2.5563272761585076
0.0199999995529651,0.13224607037038216,-0.027642278713459145,-0.6759208991239444,2.6118828582050164
0.0299999993294477,0.20063381718129525,-0.030842278865451045,-0.6609209134290591,2.708852462697204
0.0399999991059303,0.27757006214589486,-0.03724227730678954,-0.6409208728979007,2.94521611206549
0.050000000745058,0.34595774935216317,-0.04324227829026625,-0.6009209110448733,3.0101510810138543
0.0599999986588954,0.4057970576140345,-0.04904227961348935,-0.5809209301183597,3.0876402186633904
0.0700000002980232,0.4741848044249476,-0.05444227789091505,-0.5409209086606875,3.357337407994445
0.0799999982118606,0.5511210493895472,-0.05944227684783385,-0.5009208872030154,3.5452160166980584
0.0900000035762786,0.593863391146368,-0.06404227648424544,-0.4609208657453433,3.817943267750915
0.1000000014901161,0.6451542310568751,-0.06844227273511334,-0.44092088481882963,4.090670518803771
0.1099999994039535,0.6964450411650599,-0.07244227339076445,-0.4009208931634799,4.436124734807189
0.1199999973177909,0.7391873829218806,-0.07584227879094525,-0.3409208907792941,4.636125497746642
0.1299999952316284,0.7733812712284983,-0.07884228487061905,-0.3009208991239443,4.781579904484923
0.1400000005960464,0.807575144633955,-0.08124227334308075,-0.24092089673975853,4.963397912907775
0.1500000059604644,0.8332205496880474,-0.08304227401065274,-0.1809208943555727,5.1633977221729115
0.1599999964237213,0.8503174938413562,-0.08424227197217385,-0.1209208919713869,5.1633977221729115
0.1700000017881393,0.8674144305440844,-0.08504227061318795,-0.080920885414876,5.145215921330626
0.1800000071525573,0.8845113672468127,-0.08544227738427565,-0.040920886308945706,5.290670328068908
0.1899999976158142,0.8845113672468127,-0.08524228144931235,0.019079112349949696,5.290670804906066
0.2000000029802322,0.8845113672468127,-0.08444228280829826,0.0790791110088452,5.254306726384337
0.209999993443489,0.8759628988954486,-0.08324227739619655,0.1190791175653561,5.290670804906066
0.2199999988079071,0.8759628988954486,-0.08144228417920515,0.17907911994954187,5.308852605748351
0.2300000041723251,0.8503174938413562,-0.07884227742003845,0.2590791330625638,5.127034597325499
