Time (s),Ay (m/s²),Fᵧ (N)
0.004999999888241291,-4.934352874755859,0.6590460538864136
0.009999999776482582,-4.79079532623291,0.6804172396659851
0.014999999664723873,-4.689630508422852,0.6975141763687134
0.019999999552965164,-4.62106990814209,0.7188853621482849
0.02500000037252903,-4.551791191101074,0.7359822988510132
0.029999999329447746,-4.4541401863098145,0.7530792355537415
0.03500000014901161,-4.385821342468262,0.7701762318611145
0.03999999910593033,-4.312371253967285,0.7872732281684875
0.04500000178813934,-4.244205951690674,0.8000959157943726
0.05000000074505806,-4.229655742645264,0.8086442947387695
0.054999999701976776,-4.182567596435547,0.8086442947387695
0.05999999865889549,-4.162633895874023,0.8129185438156128
0.06499999761581421,-4.14934778213501,0.8257412910461426
0.07000000029802322,-4.132596969604492,0.8300155401229858
0.07500000298023224,-4.141252517700195,0.8342897295951843
0.07999999821186066,-4.170407772064209,0.8385639786720276
0.08500000089406967,-4.187872409820557,0.8342897295951843
0.09000000357627869,-4.209688663482666,0.8428382277488708
0.0949999988079071,-4.2711501121521,0.8385639786720276
0.10000000149011612,-4.2743659019470215,0.8385639786720276
0.10499999672174454,-4.380864143371582,0.8385639786720276
0.10999999940395355,-4.421494960784912,0.8300155401229858
0.11500000208616257,-4.492280006408691,0.8214671015739441
0.11999999731779099,-4.583008766174316,0.8086443543434143
0.125,-4.650567054748535,0.791547417640686
0.12999999523162842,-4.743824005126953,0.7872731685638428
0.13500000536441803,-4.870972633361816,0.7744504809379578
0.14000000059604645,-4.983437538146973,0.7659019827842712
0.14499999582767487,-5.073210716247559,0.7530792355537415
0.15000000596046448,-5.214603424072266,0.7317081093788147
0.1550000011920929,-5.3395185470581055,0.7146111726760864
0.1599999964237213,-5.5156707763671875,0.6975141763687134
0.16500000655651093,-5.656037330627441,0.6761430501937866
0.17000000178813934,-5.761764049530029,0.6590461134910583
0.17499999701976776,-5.939146041870117,0.6334006786346436
0.18000000715255737,-6.127773761749268,0.6077553033828735
0.1850000023841858,-6.285199165344238,0.5906583666801453
0.1899999976158142,-6.433525085449219,0.5650129318237305
0.19499999284744263,-6.631677150726318,0.5350933074951172
0.20000000298023224,-6.785647869110107,0.5094479322433472
0.20499999821186066,-6.999784469604492,0.470979779958725
0.20999999344348907,-7.181414604187012,0.4453343451023102
0.2150000035762787,-7.442882537841797,0.4154146909713745
0.2199999988079071,-7.625567436218262,0.3897693157196045
0.22499999403953552,-7.822244167327881,0.35557541251182556
0.23000000417232513,-8.002498626708984,0.3256557881832123
0.23499999940395355,-8.226310729980469,0.29146191477775574
0.23999999463558197,-8.443655014038086,0.25299379229545593
0.24500000476837158,-8.615375518798828,0.2187999188899994
0.25,-8.816173553466797,0.18033179640769958
0.2549999952316284,-9.057148933410645,0.14613792300224304
0.25999999046325684,-9.306974411010742,0.1119440495967865
0.26499998569488525,-9.551761627197266,0.07775016874074936
0.27000001072883606,-9.767701148986816,0.04355628788471222
0.2750000059604645,-9.928892135620117,0.009362411685287952
0.2800000011920929,-10.146288871765137,-0.0333799347281456
0.2849999964237213,-10.345246315002441,-0.06757381558418274
0.28999999165534973,-10.586188316345215,-0.10176768898963928
0.29499998688697815,-10.839637756347656,-0.13596157729625702
0.30000001192092896,-11.027286529541016,-0.1658812165260315
0.3050000071525574,-11.225188255310059,-0.2043493241071701
0.3100000023841858,-11.451545715332031,-0.2428174465894699
0.3149999976158142,-11.641077041625977,-0.2727370858192444
0.3199999928474426,-11.82984733581543,-0.3069309592247009
0.32499998807907104,-12.013385772705078,-0.3496733009815216
0.33000001311302185,-12.159595489501953,-0.38386717438697815
0.33500000834465027,-12.373015403747559,-0.42233529686927795
0.3400000035762787,-12.567914009094238,-0.4522549510002136
0.3449999988079071,-12.842740058898926,-0.48644882440567017
0.3499999940395355,-13.006982803344727,-0.5163685083389282
0.35499998927116394,-13.160518646240234,-0.5462881326675415
0.36000001430511475,-13.330472946166992,-0.5719335079193115
0.36500000953674316,-13.557287216186523,-0.6018531918525696
0.3700000047683716,-13.688559532165527,-0.6360470652580261
0.375,-13.859796524047852,-0.6659666895866394
0.3799999952316284,-13.997079849243164,-0.6916120648384094
0.38499999046325684,-14.118597030639648,-0.712983250617981
0.38999998569488525,-14.260796546936035,-0.742902934551239
0.39500001072883606,-14.389073371887207,-0.7728225588798523
0.4000000059604645,-14.55126953125,-0.7899194955825806
0.4050000011920929,-14.674280166625977,-0.8112906813621521
0.4099999964237213,-14.751137733459473,-0.8326618075370789
0.41499999165534973,-14.830533981323242,-0.8412103056907654
0.41999998688697815,-14.954192161560059,-0.8668556809425354
0.42500001192092896,-15.05647087097168,-0.8882268667221069
0.4300000071525574,-15.160279273986816,-0.90532386302948
0.4350000023841858,-15.239745140075684,-0.9095980525016785
0.4399999976158142,-15.304006576538086,-0.9224207997322083
0.4449999928474426,-15.351716995239258,-0.9352434873580933
0.44999998807907104,-15.383776664733887,-0.9523404240608215
0.45500001311302185,-15.410917282104492,-0.9523404836654663
0.46000000834465027,-15.414925575256348,-0.9651631712913513
0.4650000035762787,-15.476874351501465,-0.9694374203681946
0.4699999988079071,-15.450250625610352,-0.9822600483894348
0.4749999940395355,-15.439196586608887,-0.9779857993125916
0.47999998927116394,-15.436901092529297,-0.9779857993125916
0.48500001430511475,-15.435357093811035,-0.9822600483894348
0.49000000953674316,-15.3858003616333,-0.9737116098403931
0.4950000047683716,-15.333535194396973,-0.9737116098403931
0.5,-15.28331470489502,-0.9737116098403931
0.5049999952316284,-15.217126846313477,-0.9694373607635498
0.5099999904632568,-15.169540405273438,-0.9608889222145081
0.5149999856948853,-15.0571870803833,-0.9523404240608215
0.5199999809265137,-14.929943084716797,-0.9352434873580933
0.5249999761581421,-14.867674827575684,-0.93096923828125
0.5299999713897705,-14.731158256530762,-0.918146550655365
0.5350000262260437,-14.632929801940918,-0.90532386302948
0.5400000214576721,-14.538501739501953,-0.8882268667221069
0.5450000166893005,-14.348719596862793,-0.8754041194915771
0.550000011920929,-14.213149070739746,-0.8540329337120056
0.5550000071525574,-14.095477104187012,-0.8326618671417236
0.5600000023841858,-13.945773124694824,-0.8198391199111938
0.5649999976158142,-13.79823112487793,-0.794193685054779
0.5699999928474426,-13.656994819641113,-0.7728224992752075
0.574999988079071,-13.50873851776123,-0.7471771240234375
0.5799999833106995,-13.335999488830566,-0.7215316891670227
0.5849999785423279,-13.123332023620605,-0.6958863139152527
0.5899999737739563,-12.976644515991211,-0.6659666895866394
0.5950000286102295,-12.787858009338379,-0.6360470056533813
0.6000000238418579,-12.526837348937988,-0.6104016304016113
0.6050000190734863,-12.326973915100098,-0.580482006072998
0.6100000143051147,-12.175028800964355,-0.5462881326675415
0.6150000095367432,-11.984102249145508,-0.512094259262085
0.6200000047683716,-11.822006225585938,-0.4821745753288269
0.625,-11.647758483886719,-0.4522549510002136
0.6299999952316284,-11.435474395751953,-0.40951260924339294
0.6349999904632568,-11.259944915771484,-0.3795929551124573
0.6399999856948853,-11.0565824508667,-0.34539905190467834
0.6449999809265137,-10.87134838104248,-0.3112051784992218
0.6499999761581421,-10.621915817260742,-0.2727370858192444
0.6549999713897705,-10.394392967224121,-0.23854321241378784
0.6600000262260437,-10.197336196899414,-0.2043493241071701
0.6650000214576721,-9.991604804992676,-0.1658812165260315
0.6700000166893005,-9.779467582702637,-0.13168734312057495
0.675000011920929,-9.609567642211914,-0.10176769644021988
0.6800000071525574,-9.40558910369873,-0.08039651811122894
0.6850000023841858,-9.14328670501709,-0.0333799384534359
0.6899999976158142,-8.926552772521973,0.0008139414712786674
0.6949999928474426,-8.6614990234375,0.035007819533348083
0.699999988079071,-8.4795560836792,0.06920170038938522
0.7049999833106995,-8.28475284576416,0.10339557379484177
0.7099999785423279,-8.082847595214844,0.1375894546508789
0.7149999737739563,-7.86466646194458,0.18033179640769958
0.7200000286102295,-7.639302730560303,0.205977201461792
0.7250000238418579,-7.4592204093933105,0.24017108976840973
0.7300000190734863,-7.267009735107422,0.27436497807502747
0.7350000143051147,-7.033120155334473,0.308558851480484
0.7400000095367432,-6.827254295349121,0.34275272488594055
0.7450000047683716,-6.642372131347656,0.3726723790168762
0.75,-6.449169158935547,0.39831778407096863
0.7549999952316284,-6.290276050567627,0.4410601258277893
0.7599999904632568,-6.13720178604126,0.4667055308818817
0.7649999856948853,-5.94341516494751,0.4966251850128174
0.7699999809265137,-5.780728816986084,0.5308190584182739
0.7749999761581421,-5.614138126373291,0.5479159951210022
0.7799999713897705,-5.483039855957031,0.5778356194496155
0.7850000262260437,-5.33538818359375,0.599206805229187
0.7900000214576721,-5.206299781799316,0.6334006786346436
0.7950000166893005,-5.108831405639648,0.6547718644142151
0.800000011920929,-4.991051197052002,0.6718687415122986
0.8050000071525574,-4.870051383972168,0.6889657378196716
0.8100000023841858,-4.732783317565918,0.7103368639945984
0.8149999976158142,-4.651582717895508,0.7317079901695251
0.8199999928474426,-4.580580711364746,0.7402564883232117
0.824999988079071,-4.513043403625488,0.7573534846305847
0.8299999833106995,-4.423042297363281,0.7744504809379578
0.8349999785423279,-4.322282314300537,0.7829989194869995
0.8399999737739563,-4.305253982543945,0.804370105266571
0.8450000286102295,-4.237382888793945,0.8086442947387695
0.8500000238418579,-4.210463047027588,0.8214669823646545
0.8550000190734863,-4.181687831878662,0.8257412314414978
