Time (s),Ay (m/s²),Fᵧ (N)
0.0,0.45071392059326243,-2.0281314849853516
0.005000114440917969,0.5219257354736335,-2.022724151611328
0.010000228881835938,0.5928924560546882,-2.006490707397461
0.015000343322753906,0.6885831832885749,-1.9956809282302856
0.020000457763671875,0.7494104385375984,-1.979447364807129
0.02499961853027166,0.828694152832032,-1.9686375856399536
0.029999732971191406,0.8832357406616218,-1.946996569633484
0.034999847412109375,0.9374559402465827,-1.941599726676941
0.039999961853027344,1.0010755538940437,-1.9361705780029297
0.045000076293943536,1.0431259155273445,-1.9199479818344116
0.05000019073486328,1.08799057006836,-1.898317575454712
0.055000305175779474,1.1552751541137702,-1.8875025510787964
0.06000041961669922,1.225310134887696,-1.8820841312408447
0.06499958038330078,1.2742670059204109,-1.8820842504501345
0.06999969482422053,1.317529487609864,-1.8496387004852295
0.07499980926513672,1.3653676986694343,-1.8550571203231812
0.07999992370605646,1.3980615615844734,-1.8442203998565672
0.08500003814697266,1.4252288818359382,-1.833405375480652
0.09000015258789062,1.5070255279541023,-1.817182660102844
0.0950002670288086,1.5371978759765632,-1.8171879053115845
0.10000038146972834,1.5530603408813484,-1.811769723892212
0.10499954223632812,1.5940855026245124,-1.795552372932434
0.1099996566772461,1.6275041580200202,-1.800949215888977
0.11499977111816406,1.644438552856446,-1.779324293136597
0.11999988555908203,1.6785810470581062,-1.7847211360931396
0.125,1.6966646194458015,-1.773916721343994
0.13000011444091797,1.731575775146485,-1.7739059925079346
0.13500022888183594,1.7276332855224616,-1.7739166021347046
0.1400003433227539,1.7627790451049812,-1.768498420715332
0.14500045776367188,1.7517831802368171,-1.7630960941314695
0.14999961853027166,1.7849233627319343,-1.7630856037139893
0.1549997329711914,1.7854993820190437,-1.7630962133407593
0.15999984741210938,1.7863929748535163,-1.7576780319213867
0.16499996185302734,1.7890174865722663,-1.746862769126892
0.17000007629394354,1.7696836471557624,-1.7414551973342896
0.17500019073486328,1.762501525878907,-1.7414604425430298
0.18000030517577947,1.7815549850463874,-1.7522649765014648
0.18500041961669922,1.7614791870117195,-1.7576779127120972
0.18999958038330078,1.7479875564575202,-1.7522703409194946
0.19499969482422053,1.7337720870971687,-1.746862769126892
0.19999980926513672,1.7314270019531257,-1.746862769126892
0.20499992370605646,1.6978595733642585,-1.746862769126892
0.21000003814697266,1.7051914215087898,-1.7576779127120972
0.21500015258789062,1.6628416061401374,-1.7522703409194946
0.2200002670288086,1.670749473571778,-1.7576779127120972
0.22500038146972834,1.6286981582641609,-1.76309072971344
0.22999954223632812,1.6135881423950202,-1.7630908489227295
0.2349996566772461,1.565097618103028,-1.768498420715332
0.23999977111816406,1.5529106140136726,-1.7739059925079346
0.24499988555908203,1.533410835266114,-1.790134072303772
0.25,1.4657152175903327,-1.8009493350982666
0.25500011444091797,1.4320791244506843,-1.8009545803070068
0.26000022888183594,1.3692062377929695,-1.8063621520996096
0.2650003433227539,1.3370330810546882,-1.811769723892212
0.2700004577636719,1.2816188812255866,-1.8225849866867063
0.27499961853027166,1.2331111907958991,-1.8280030488967896
0.2799997329711914,1.1743286132812507,-1.827992558479309
0.2849998474121094,1.1250961303710945,-1.833405375480652
0.28999996185302734,1.059132385253907,-1.849628210067749
0.29500007629394354,1.003590393066407,-1.8658509254455569
0.3000001907348633,0.9598997116088874,-1.8712689876556396
0.3050003051757795,0.8962457656860359,-1.8766766786575315
0.3100004196166992,0.8125312805175788,-1.9037147760391235
0.3149995803833008,0.7084043502807624,-1.909122347831726
0.3199996948242205,0.6708734512329109,-1.9253556728363037
0.3249998092651367,0.5928915023803736,-1.9253556728363037
0.32999992370605646,0.5251977920532251,-1.9361708164215088
0.33500003814697266,0.43846588134765696,-1.9469913244247437
0.3400001525878906,0.36703948974609446,-1.9686216115951536
0.3450002670288086,0.28727989196777237,-1.9848549365997312
0.35000038146972834,0.2032611846923853,-1.990262508392334
0.3549995422363281,0.17106513977050852,-2.006490707397461
0.3599996566772461,0.0787618637084968,-2.017305850982666
0.36499977111816406,-0.009752464294432883,-2.033533811569214
0.36999988555908203,-0.07720870971679616,-2.0497567653656006
0.375,-0.12227554321288991,-2.0659899711608887
0.38000011444091797,-0.21752376556396413,-2.071397542953491
0.38500022888183594,-0.29766674041747976,-2.0876152515411377
0.3900003433227539,-0.38160343170165945,-2.0930333137512207
0.3950004577636719,-0.4353048324584954,-2.114668846130371
0.39999961853027166,-0.5105325698852532,-2.1254842281341553
0.4049997329711914,-0.568792533874511,-2.1308865547180176
0.4099998474121094,-0.6329872131347649,-2.152527332305908
0.41499996185302734,-0.7012683868408196,-2.1633477210998535
0.42000007629394354,-0.7851144790649389,-2.17957067489624
0.4250001907348633,-0.8440467834472649,-2.195793390274048
0.4300003051757795,-0.8947488784790032,-2.1958038806915283
0.4350004196166992,-0.973585319519044,-2.217444658279419
0.4399995803833008,-1.0388252258300774,-2.22284197807312
0.4449996948242205,-1.074215126037597,-2.2444827556610107
0.4499998092651367,-1.148086738586425,-2.2498903274536133
0.45499992370605646,-1.2137319564819329,-2.2607109546661377
0.46000003814697266,-1.2449953079223626,-2.2607107162475586
0.4650001525878906,-1.281185340881347,-2.276944160461426
0.4700002670288086,-1.3260290145874016,-2.2877488136291504
0.47500038146972834,-1.4196798324584954,-2.28775405883789
0.4799995422363281,-1.49941177368164,-2.30938458442688
0.4849996566772461,-1.522469711303712,-2.3202154636383057
0.48999977111816406,-1.576593589782716,-2.336427688598633
0.49499988555908203,-1.5927049636840813,-2.336433172225952
0.5,-1.6489917755126946,-2.336432933807373
0.505000114440918,-1.6640817642211907,-2.3526611328125
0.5100002288818359,-1.700292778015136,-2.363476276397705
0.5150003433227539,-1.7146579742431634,-2.368889093399048
0.5200004577636719,-1.708797645568847,-2.3742966651916504
0.5249996185302717,-1.7740146636962866,-2.374317169189453
0.5299997329711914,-1.7960092544555657,-2.374286413192749
0.5349998474121094,-1.8163845062255852,-2.374312162399292
0.5399999618530273,-1.8295566558837866,-2.3742916584014893
0.5450000762939435,-1.8281070709228509,-2.3797144889831543
0.5500001907348633,-1.8618041992187493,-2.3851120471954346
0.5550003051757795,-1.8719837188720696,-2.39054012298584
0.5600004196166992,-1.863646697998048,-2.3851120471954346
0.5649995803833008,-1.884243202209472,-2.3905398845672607
0.5699996948242205,-1.8924495697021477,-2.3959274291992188
0.5749998092651367,-1.8842212677001946,-2.39593243598938
0.5799999237060565,-1.8733970642089837,-2.3905246257781982
0.5850000381469727,-1.8933479309082024,-2.39054012298584
0.5900001525878906,-1.8605033874511712,-2.390519618988037
0.5950002670288086,-1.8632204055786108,-2.3905298709869385
0.6000003814697283,-1.8504535675048839,-2.390519618988037
0.6049995422363281,-1.824462127685548,-2.3797197341918945
0.6099996566772461,-1.8067085266113274,-2.379699230194092
0.6149997711181641,-1.788827133178712,-2.374312162399292
0.619999885559082,-1.7346059799194329,-2.3851070404052734
0.625,-1.7272741317749016,-2.374311923980713
0.630000114440918,-1.6868221282958977,-2.3742916584014893
0.6350002288818359,-1.6803838729858391,-2.374311923980713
0.6400003433227539,-1.610309791564939,-2.3742916584014893
0.6450004577636719,-1.5849639892578118,-2.3742966651916504
0.6499996185302717,-1.5600330352783196,-2.3634815216064453
0.6549997329711914,-1.4806005477905266,-2.3634865283966064
0.6599998474121094,-1.3866531372070305,-2.3526611328125
0.6649999618530273,-1.309266281127929,-2.3472583293914795
0.6700000762939435,-1.2852251052856438,-2.336433172225952
0.6750001907348633,-1.21344394683838,-2.3310253620147705
0.6800003051757795,-1.1578580856323235,-2.314802646636963
0.6850004196166992,-1.060841751098632,-2.3039820194244385
0.6899995803833008,-1.04543228149414,-2.3039822578430176
0.6949996948242205,-0.9412328720092749,-2.28775405883789
0.6999998092651367,-0.9171936035156225,-2.2769386768341064
0.7049999237060565,-0.8052522659301751,-2.26611852645874
0.7100000381469727,-0.7574312210083001,-2.2498955726623535
0.7150001525878906,-0.6875421524047827,-2.2444827556610107
0.7200002670288086,-0.6360752105712866,-2.228260040283203
0.7250003814697283,-0.544190597534179,-2.2120368480682373
0.7299995422363281,-0.48760814666747976,-2.2174346446990967
0.7349996566772461,-0.39615840911865163,-2.1958088874816895
0.7399997711181641,-0.3451559066772454,-2.184983491897583
0.744999885559082,-0.3117134094238274,-2.168755531311035
0.75,-0.19698925018310298,-2.1633477210998535
0.755000114440918,-0.10603446960449148,-2.136319637298584
0.7600002288818359,-0.06131954193115163,-2.130891799926758
0.7650003433227539,0.03300075531006108,-2.114668846130371
0.7700004577636719,0.10714893341064524,-2.0984458923339844
0.7749996185302717,0.1915710449218775,-2.0984508991241455
0.7799997329711914,0.24229507446289134,-2.0822179317474365
0.7849998474121094,0.3094118118286122,-2.076815366744995
0.7899999618530273,0.3759696960449226,-2.0659899711608887
0.7950000762939435,0.42903690338134837,-2.049777030944824
0.8000001907348633,0.48954944610595597,-2.033534049987793
0.8050003051757795,0.5454061508178736,-2.0173161029815674
0.8100004196166992,0.6309831619262702,-2.006490707397461
0.8149995803833008,0.6907794952392585,-1.995680332183838
0.8199996948242205,0.7589385986328132,-1.9794472455978391
