Time (s),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
0.0099999997764825,1.2140148687903358,-0.11035014723464623,0.2248331032808597,6.731633017048104
0.0199999995529651,1.1883694488350822,-0.10885014745443844,0.2414997540529545,6.676077673420174
0.0299999993294477,1.179820980483718,-0.10695014742240093,0.29149976597388344,6.591228792652352
0.0399999991059303,1.1456271070782615,-0.10315014782398724,0.37149977908690535,6.269151041492684
0.050000000745058,1.111433233672805,-0.09895014750808263,0.41149974093993263,6.0379827713816
0.0599999986588954,1.085787821168132,-0.09415014821141743,0.4714997731264408,5.812441656574471
0.0700000002980232,1.0344970036093666,-0.08855014654844784,0.5514997564371403,5.439714262470467
0.0799999982118606,0.9832061851192787,-0.08255014556497113,0.5914997778948125,5.009411165699227
0.0900000035762786,0.9062699559871629,-0.07615014898627773,0.6314997397478398,4.663956949695809
0.1000000014901161,0.8635276142303423,-0.06915014597624324,0.6914997421320256,4.354865381702645
0.1099999994039535,0.7780429232661202,-0.06175014364570163,0.7314997635896977,3.9185019230692224
0.1199999973177909,0.7182036299054101,-0.05415014910548703,0.7514997445162114,3.4821384644357996
0.1299999952316284,0.6327189463917688,-0.046150140343604235,0.7914997659738835,3.0094114041178064
0.1400000005960464,0.5386857647244409,-0.03775014716237564,0.8314997874315556,2.4639566635935144
0.1500000059604644,0.4532010514084771,-0.029150150595603136,0.8514997683580693,1.8821383213846519
0.1599999964237213,0.36771636789483575,-0.020350150643286935,0.871499749284583,1.3185020184366538
0.1700000017881393,0.27368318622750787,-0.011350147305426828,0.8914997302110966,0.736683855041726
0.1800000071525573,0.1881985027138665,-0.0025501473531105295,0.871499749284583,0.17304753719256663
0.1899999976158142,0.07706838434381036,0.0062498525992057685,0.8714996896799382,-0.33604337812973706
0.2000000029802322,-0.008416299169830999,0.015049852551522053,0.871499749284583,-0.8269524479062721
0.209999993443489,-0.10244948083715888,0.023649864019455763,0.8514997683580693,-1.3360434079320596
0.2199999988079071,-0.2050311010535285,0.03204985720068437,0.8314997278269108,-1.808770587459342
0.2300000041723251,-0.2990642231162116,0.040449850381912955,0.8314997278269108,-2.1905888819844885
0.2399999946355819,-0.3845489662344975,0.04864985507875896,0.8114997469003972,-2.7360433840902014
0.25,-0.47858208829718085,0.05644985300451735,0.7714997850473698,-3.2996796870381995
0.2599999904632568,-0.564066831415467,0.06384985906034926,0.7314998231943425,-3.7360431456716223
0.270000010728836,-0.6324545782263801,0.07084985834509355,0.6914997421320256,-4.208770444408195
0.2800000011920929,-0.7093908231909797,0.07744986575991136,0.6514997206743535,-4.772406747356193
0.2899999916553497,-0.7948755663092658,0.08344986301809768,0.5914997778948125,-5.172407319560783
0.3000000119209289,-0.8632633131201789,0.08884986502081377,0.5314998351152714,-5.463316133037345
0.3100000023841858,-0.9231025617774055,0.09384986025244216,0.4914998136575993,-5.80877130271508
0.3199999928474426,-0.9829419296439216,0.09824984532743916,0.43149975166876875,-6.081497838512199
0.3300000131130218,-1.0256841819937752,0.10184984666258318,0.35149973855574684,-6.172407319560783
0.3400000035762787,-1.0769749324973152,0.10484983784109578,0.29149976597388344,-6.2633158469350505
0.3499999940395355,-1.1197174232657479,0.10724986356646046,0.23149976358969762,-6.336043527141349
0.3600000143051147,-1.1368141811545418,0.10884986084848866,0.15149975047667583,-6.390588929668205
0.3700000047683716,-1.1539111774619148,0.10984986287504656,0.09149975554307063,-6.408770253673332
0.3799999952316284,-1.171008173769288,0.11044987303167805,0.05149975643714022,-6.463316133037345
