Time (s),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
0.009999999776482582,-0.4119980037212372,-0.015012966468930244,-0.7361370921134949,1.0100374221801758
0.019999999552965164,-0.3352271616458893,-0.018278323113918304,-0.7029639482498169,1.5172314643859863
0.029999999329447746,-0.4118839204311371,-0.021883776411414146,-0.7226434946060181,2.172671318054199
0.03999999910593033,-0.3340637683868408,-0.02891170233488083,-0.7028037309646606,3.015194892883301
0.05000000074505806,0.058230575174093246,-0.03593563660979271,-0.70240318775177,4.104623794555664
0.05999999865889549,0.08390449732542038,-0.0427531935274601,-0.6817623376846313,5.247539043426514
0.07000000029802322,0.1266639530658722,-0.04914521425962448,-0.6391989588737488,6.254469394683838
0.07999999821186066,0.14361262321472168,-0.0543404258787632,-0.5195193290710449,7.081338882446289
0.09000000357627869,0.152258038520813,-0.05871489644050598,-0.437436580657959,7.862705707550049
0.10000000149011612,0.16925232112407684,-0.06188776716589928,-0.31727638840675354,8.36476993560791
0.10999999940395355,0.16058409214019775,-0.06406143307685852,-0.21735650300979614,8.531888008117676
0.11999999731779099,0.15229226648807526,-0.06544787436723709,-0.1386382132768631,8.318949699401855
0.12999999523162842,0.1518702507019043,-0.06639999896287918,-0.09519360214471817,7.900482177734375
0.14000000059604645,0.11765356361865997,-0.06636649370193481,0.0033644859213382006,7.56517219543457
0.15000000596046448,0.08360794931650162,-0.0657162219285965,0.06504672765731812,7.170223712921143
0.1599999964237213,0.05777435377240181,-0.06427234411239624,0.14440587162971497,6.943881034851074
0.17000000178813934,0.023363767191767693,-0.06221010908484459,0.20624832808971405,6.908321857452393
0.18000000715255737,-0.01941850036382675,-0.05935584381222725,0.28544726967811584,6.870179176330566
0.1899999976158142,-0.07950300723314285,-0.055896807461977005,0.3459279239177704,6.5799336433410645
0.20000000298023224,-0.14770826697349548,-0.051832981407642365,0.4064085781574249,6.331948757171631
0.20999999344348907,-0.19927282631397247,-0.04714760184288025,0.46857142448425293,5.983867168426514
0.2199999988079071,-0.2764998972415924,-0.04167340323328972,0.5474499464035034,5.639782905578613
0.23000000417232513,-0.35323652625083923,-0.035612765699625015,0.6060880422592163,5.169768333435059
0.23999999463558197,-0.43076011538505554,-0.02914893627166748,0.6464086174964905,4.785104751586914
0.25,-0.5242971777915955,-0.022281916812062263,0.6867289543151855,4.4116034507751465
0.25999999046325684,-0.6018664240837097,-0.015011701732873917,0.7270494103431702,3.9769773483276367
0.27000001072883606,-0.7042085528373718,-0.0073598395101726055,0.7652069926261902,3.4591448307037354
0.2800000011920929,-0.790069580078125,0.0005159577121958137,0.7876101732254028,3.0727267265319824
0.28999999165534973,-0.8927196264266968,0.00879494659602642,0.8279305100440979,2.6693453788757324
0.30000001192092896,-0.986142635345459,0.017453191801905632,0.8658477067947388,2.1357200145721436
0.3100000023841858,-1.064179539680481,0.02628829888999462,0.8835247159004211,1.595294713973999
0.3199999928474426,-1.1746652126312256,0.03514893725514412,0.8860880732536316,1.0064668655395508
0.33000001311302185,-1.2602068185806274,0.0441848449409008,0.9036046862602234,0.4104004502296448
0.3400000035762787,-1.3457486629486084,0.05319362133741379,0.9008810520172119,-0.22120045125484467
0.3499999940395355,-1.440232276916504,0.06202872842550278,0.8835247159004211,-0.7655494809150696
0.36000001430511475,-1.5335185527801514,0.07083510607481003,0.8806408643722534,-1.259740948677063
0.3700000047683716,-1.611338496208191,0.07943988591432571,0.860480546951294,-1.7435742616653442
0.3799999952316284,-1.7041455507278442,0.08784307539463043,0.8403204679489136,-2.2560200691223145
0.38999998569488525,-1.7649030685424805,0.09604467451572418,0.8201601505279541,-2.755695343017578
0.4000000059604645,-1.8414459228515625,0.10401276499032974,0.796795666217804,-3.282618522644043
0.4099999964237213,-1.9094115495681763,0.11157765984535217,0.7564753293991089,-3.8444664478302
0.41999998688697815,-1.961215615272522,0.11873936653137207,0.7161548733711243,-4.26768684387207
0.4300000071525574,-2.020125389099121,0.1254635602235794,0.6723898649215698,-4.700338840484619
0.4399999976158142,-2.06288480758667,0.13158299028873444,0.6119092106819153,-5.146590232849121
0.44999998807907104,-2.0885586738586426,0.13709761202335358,0.5514286160469055,-5.437714576721191
0.46000000834465027,-2.12225079536438,0.14204414188861847,0.49463286995887756,-5.720454216003418
0.4699999988079071,-2.13989520072937,0.1465499997138977,0.45054739713668823,-6.016086578369141
0.47999998927116394,-2.1735644340515137,0.15041276812553406,0.38622167706489563,-6.198291778564453
0.49000000953674316,-2.1821298599243164,0.15354733169078827,0.3134312629699707,-6.252519607543945
0.5,-2.1895549297332764,0.15619894862174988,0.2651001214981079,-6.447618007659912
0.5099999904632568,-2.1815707683563232,0.15804414451122284,0.18445928394794464,-6.605767726898193
0.5199999809265137,-2.180384635925293,0.1591244488954544,0.10798398405313492,-6.723167896270752
