Time (s),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
0.009999999776482582,-0.8993006944656372,-0.01366666704416275,-0.6666666865348816,2.6111111640930176
0.019999999552965164,-0.8309128880500793,-0.017000000923871994,-0.675000011920929,2.6666667461395264
0.029999999329447746,-0.7625251412391663,-0.020200001075863838,-0.6600000262260437,2.763636350631714
0.03999999910593033,-0.6855888962745667,-0.026599999517202377,-0.6399999856948853,3
0.05000000074505806,-0.6172012090682983,-0.032600000500679016,-0.6000000238418579,3.0649349689483643
0.05999999865889549,-0.557361900806427,-0.03840000182390213,-0.5800000429153442,3.1424241065979004
0.07000000029802322,-0.4889741539955139,-0.043800000101327896,-0.5400000214576721,3.412121295928955
0.07999999821186066,-0.4120379090309143,-0.04879999905824661,-0.5,3.5999999046325684
0.09000000357627869,-0.36929556727409363,-0.05339999869465828,-0.4599999785423279,3.872727155685425
0.10000000149011612,-0.3180047273635864,-0.05779999494552612,-0.4399999976158142,4.145454406738281
0.10999999940395355,-0.2667139172554016,-0.061799995601177216,-0.4000000059604645,4.490908622741699
0.11999999731779099,-0.22397157549858093,-0.06520000100135803,-0.3400000035762787,4.690909385681152
0.12999999523162842,-0.1897776871919632,-0.0682000070810318,-0.30000001192092896,4.836363792419434
0.14000000059604645,-0.15558381378650665,-0.0705999955534935,-0.24000000953674316,5.018181800842285
0.15000000596046448,-0.12993840873241425,-0.07239999622106552,-0.18000000715255737,5.218181610107422
0.1599999964237213,-0.11284146457910538,-0.07359999418258667,-0.12000000476837158,5.218181610107422
0.17000000178813934,-0.0957445278763771,-0.07439999282360077,-0.07999999821186066,5.199999809265137
0.18000000715255737,-0.07864759117364883,-0.07479999959468842,-0.03999999910593033,5.345454216003418
0.1899999976158142,-0.07864759117364883,-0.07460000365972519,0.019999999552965164,5.345454692840576
0.20000000298023224,-0.07864759117364883,-0.07380000501871109,0.07999999821186066,5.309090614318848
0.20999999344348907,-0.08719605952501297,-0.07259999960660934,0.12000000476837158,5.345454692840576
