Time (s),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
0.009999999776482582,0.23764578998088837,0.004000000189989805,0.23333334922790527,6.722221851348877
0.019999999552965164,0.21200037002563477,0.005499999970197678,0.25,6.666666507720947
0.029999999329447746,0.20345190167427063,0.007400000002235174,0.30000001192092896,6.581817626953125
0.03999999910593033,0.1692580282688141,0.01119999960064888,0.3800000250339508,6.259739875793457
0.05000000074505806,0.13506415486335754,0.015399999916553497,0.41999998688697815,6.028571605682373
0.05999999865889549,0.10941874235868454,0.02019999921321869,0.48000001907348633,5.803030490875244
0.07000000029802322,0.05812792479991913,0.025800000876188278,0.5600000023841858,5.43030309677124
0.07999999821186066,0.006837106309831142,0.03180000185966492,0.6000000238418579,5
0.09000000357627869,-0.0700991228222847,0.03819999843835831,0.6399999856948853,4.654545783996582
0.10000000149011612,-0.11284146457910538,0.04520000144839287,0.699999988079071,4.345454216003418
0.10999999940395355,-0.19832615554332733,0.05260000377893448,0.7400000095367432,3.909090757369995
0.11999999731779099,-0.2581654489040375,0.06019999831914902,0.7599999904632568,3.4727272987365723
0.12999999523162842,-0.34365013241767883,0.0682000070810318,0.800000011920929,3.000000238418579
0.14000000059604645,-0.4376833140850067,0.07660000026226044,0.8400000333786011,2.454545497894287
0.15000000596046448,-0.5231680274009705,0.0851999968290329,0.8600000143051147,1.8727271556854248
0.1599999964237213,-0.6086527109146118,0.09399999678134918,0.8799999952316284,1.3090908527374268
0.17000000178813934,-0.7026858925819397,0.10300000011920929,0.8999999761581421,0.7272726893424988
0.18000000715255737,-0.788170576095581,0.11180000007152557,0.8799999952316284,0.16363637149333954
0.1899999976158142,-0.8993006944656372,0.12060000002384186,0.8799999356269836,-0.34545454382896423
0.20000000298023224,-0.9847853779792786,0.12939999997615814,0.8799999952316284,-0.8363636136054993
0.20999999344348907,-1.0788185596466064,0.1380000114440918,0.8600000143051147,-1.3454545736312866
0.2199999988079071,-1.181400179862976,0.14640000462532043,0.8399999737739563,-1.8181817531585693
0.23000000417232513,-1.2754333019256592,0.15479999780654907,0.8399999737739563,-2.200000047683716
0.23999999463558197,-1.3609180450439453,0.16300000250339508,0.8199999928474426,-2.7454545497894287
0.25,-1.4549511671066284,0.17080000042915344,0.7800000309944153,-3.3090908527374268
0.25999999046325684,-1.5404359102249146,0.17820000648498535,0.7400000691413879,-3.7454543113708496
0.27000001072883606,-1.6088236570358276,0.18520000576972961,0.699999988079071,-4.218181610107422
0.2800000011920929,-1.6857599020004272,0.19180001318454742,0.6599999666213989,-4.78181791305542
0.28999999165534973,-1.7712446451187134,0.19780001044273376,0.6000000238418579,-5.18181848526001
0.30000001192092896,-1.8396323919296265,0.20320001244544983,0.5400000810623169,-5.472727298736572
0.3100000023841858,-1.899471640586853,0.20820000767707825,0.5000000596046448,-5.818182468414307
0.3199999928474426,-1.9593110084533691,0.2125999927520752,0.4399999976158142,-6.090909004211426
0.33000001311302185,-2.0020532608032227,0.21619999408721924,0.35999998450279236,-6.18181848526001
0.3400000035762787,-2.0533440113067627,0.2191999852657318,0.30000001192092896,-6.272727012634277
0.3499999940395355,-2.0960865020751953,0.2216000109910965,0.24000000953674316,-6.345454692840576
0.36000001430511475,-2.1131832599639893,0.2232000082731247,0.1599999964237213,-6.400000095367432
