Time (s),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
0.0099999997764825,-0.38043770539952093,0.019588352974941853,-0.730700149826975,0.21830086296341944
0.0199999995529651,-0.29495308149052435,0.016088353332569753,-0.7223668244409276,0.44052307194016505
0.0299999993294477,-0.22656533467961126,0.012588353690197552,-0.7173668292092992,0.5223412949397378
0.0399999991059303,-0.14108059156132513,0.005388354745199851,-0.7173668292092992,0.7587048847033792
0.050000000745058,-0.07269284475041204,-0.0018116441997979502,-0.7173668292092992,0.9054580766513163
0.0599999986588954,-0.004305157544143734,-0.00901164687008605,-0.7173668292092992,1.082947297747355
0.0700000002980232,0.0811795855741424,-0.016011646154830347,-0.6973667886781407,1.249613924677592
0.0799999982118606,0.14956733238505548,-0.023011649164864846,-0.6973668482827855,1.5587048966243082
0.0900000035762786,0.21795507919596857,-0.029611645403811844,-0.6573668268251134,1.867795868571024
0.1000000014901161,0.28634282600688166,-0.036011649433085845,-0.6373667862939549,2.1950687605693155
0.1099999994039535,0.36327907097148127,-0.04221165007681595,-0.6173668053674413,2.595068379099589
0.1199999973177909,0.42311831962870783,-0.04821163988442175,-0.5973668244409276,2.92234127109788
0.1299999952316284,0.4915060962419433,-0.05381164527268154,-0.5573668625879002,3.249614163096171
0.1400000005960464,0.5598938430528564,-0.05921163982481705,-0.5373668220567418,3.5405229765727335
0.1500000059604644,0.6026362146119995,-0.06421164995760664,-0.4973668005990697,3.8677958685710245
0.1599999964237213,0.6624754930715484,-0.06861164993376484,-0.4373667982148839,4.1223415572001745
0.1700000017881393,0.7137663031797332,-0.07261165058941596,-0.39736680655953416,4.376887245829325
0.1800000071525573,0.7565086449365539,-0.07621165192455995,-0.357366785101862,4.5950683790995885
0.1899999976158142,0.7907025332431716,-0.07921165055365315,-0.2973668125199986,4.758704586680155
0.2000000029802322,0.8248964066486282,-0.08181164986223924,-0.2573668208646489,4.849614067728739
0.209999993443489,0.8590902875046654,-0.08401164239973774,-0.21736679940697679,4.940523071940165
0.2199999988079071,0.8761872242073936,-0.08561164713234654,-0.157366797022791,5.0314320761515905
0.2300000041723251,0.8932841646354122,-0.08661164915890446,-0.0973668020891858,5.1223415572001745
0.2399999946355819,0.9103811050634307,-0.08721165186495536,-0.057366802983255395,5.195068760569315
0.25,0.9103811050634307,-0.08721165186495536,0.0026331994009303073,5.340523167307596
0.2599999904632568,0.9103811050634307,-0.08661164915890446,0.06263320178511601,5.358704491312723
0.270000010728836,0.9103811050634307,-0.08561164713234654,0.10263320089104641,5.340523167307596
0.2800000011920929,0.9018326367120667,-0.08401164239973774,0.16263319582465163,5.285977287943583
0.2899999916553497,0.8932841646354122,-0.08181164986223924,0.22263319820883742,5.213250084574442
0.3000000119209289,0.8590902875046654,-0.07901164716810935,0.2826332005930232,4.940523071940165
0.3100000023841858,0.8334448749999924,-0.07581164515347236,0.32263319224837295,4.685977383311014
0.3199999928474426,0.7992510015945358,-0.07201164788336506,0.38263319463255874,4.467795296366434
0.3300000131130218,0.7565086449365539,-0.06781163639158955,0.4226331862879084,4.104159279520731
0.3400000035762787,0.7223147715310974,-0.06321164793104875,0.4626331779432582,3.81325022762559
0.3499999940395355,0.6710239614229125,-0.05841164863438355,0.4826332184744166,3.5223411757304484
0.3600000143051147,0.6282816196660919,-0.05321164256663075,0.522633180327444,3.267795963938456
0.3700000047683716,0.5684423114042205,-0.04761164462895145,0.5626332017851161,2.8859776694133097
0.3799999952316284,0.5086030329446716,-0.04181164330572835,0.5826332423162746,2.613250179941874
0.3899999856948852,0.4487637246828003,-0.035611650112578754,0.6226332041693019,2.2859777647807413
0.4000000059604645,0.3889244462232513,-0.029211646083304753,0.6426332447004603,1.9405230719401652
0.4099999964237213,0.3205366994123382,-0.022611649844357845,0.6626331660223292,1.5041594940974528
0.4199999868869781,0.2521489526014251,-0.016011649880120646,0.662633225626974,1.0132503945185953
0.4300000071525574,0.1752127076368255,-0.009211646530339547,0.6826332065534877,0.6132503587558084
0.4399999976158142,0.10682496082591242,-0.0024116469058488507,0.6826332065534877,0.14052307492039726
0.449999988079071,0.03843715441035467,0.0043883527186418525,0.6826332065534877,-0.16856783742167425
0.4600000083446502,-0.03849903094960028,0.011188352343132653,0.6826332661581325,-0.5685678284809775
0.4699999988079071,-0.10688683736515814,0.017788354170014953,0.662633225626974,-0.9140224021122642
0.4799999892711639,-0.18382308232975775,0.024388354134252152,0.6626331660223292,-1.3685677807972616
0.4900000095367431,-0.25221082914067083,0.030788353274082653,0.6426332447004603,-1.7867496770069784
0.5,-0.32914707410527044,0.03718835334523565,0.6426331850958156,-2.2231133740589804
0.5099999904632568,-0.39753482091618353,0.043188352931728353,0.6026332232427882,-2.641295031850118
0.5199999809265137,-0.4402770732660368,0.048988353323628955,0.5826332423162746,-3.0049315255329794
0.5299999713897705,-0.5001164411325532,0.05438835346369986,0.5426332208586024,-3.386749820058126
0.5400000214576721,-0.5599556897897797,0.05938835428326375,0.5026331994009303,-3.659476832692403
0.550000011920929,-0.6283434366006928,0.06398835391967535,0.4626331779432582,-3.986749724690694
0.5600000023841858,-0.6796343063135226,0.06818835609822516,0.4226331862879084,-4.132204131428976
0.5699999928474426,-0.7223766778726655,0.07198835336833245,0.3826331648302363,-4.368568019215841
0.5799999833106995,-0.756570551278122,0.07538835131793264,0.342633202977209,-4.568568305318136
0.5899999737739563,-0.7993128036279755,0.07838834994702584,0.3026332113218592,-4.714022712056417
0.6000000238418579,-0.8335066770334321,0.08078835332064865,0.24263320893767343,-4.804931716267843
0.6100000143051147,-0.8591520522852021,0.08278835364847426,0.20263320238116253,-4.932204322163839
0.6200000047683716,-0.8847975467462617,0.08418835127024896,0.14263321489813793,-4.986749724690695
0.6299999952316284,-0.8933459256906586,0.08498835363655335,0.0826331976127909,-5.059476928059835
0.6399999856948853,-0.9018944238443449,0.08538835668235065,0.042633198506860606,-5.132204131428976
0.6499999761581421,-0.9104429219980317,0.08538835668235065,0.002633199400928975,-5.186749533955831
0.6600000262260437,-0.9104429219980317,0.08478835025100945,-0.057366802983255395,-5.223113135640402
0.6700000166893005,-0.9018944238443449,0.08378835194974185,-0.0973668020891858,-5.241295413319845
0.6800000071525574,-0.8847975467462617,0.08218835094242335,-0.157366797022791,-5.241294936482687
0.6899999976158142,-0.8762490485925754,0.07998835467963455,-0.21736679940697679,-5.241294936482687
0.699999988079071,-0.8506036733408051,0.07718835198550465,-0.2773668017911626,-5.059476928059835
0.7099999785423279,-0.8164097999353486,0.07398835742144824,-0.3173667934465123,-4.804931239430685
0.7200000286102295,-0.7907644246835785,0.07018835270076035,-0.3773667958306981,-4.495840148274679
0.7300000190734863,-0.7480220531244355,0.06598835238485576,-0.4173667874860478,-4.059476928059835
0.7400000095367432,-0.7052796815652924,0.061388354611089255,-0.45736677914139756,-3.623113231007833
0.75,-0.6625373100061493,0.05658835531442405,-0.47736681967255595,-3.3140226166889852
0.7599999904632568,-0.6112465595026093,0.05138835297196155,-0.5173667815255834,-2.968567923848409
0.7699999809265137,-0.5599556897897797,0.045988353763213155,-0.537366762452097,-2.623113231007833
